physical_condition,series,architecture,K_C,K_D,n_binders,gradient_scale,mean_attachments_over_K_D,plotted_axis_coordinate,mean,lower_95_percent,upper_95_percent,trajectory_count,curve_role,arrival_time_limit,recording_time_limit,mean_recorded_duration,path_ci_time_limit,mean_path_ci_duration,observation_lag,mobile_fraction,effective_K_D_at_start,local_K_C_at_start,cleavage_rate_scale,path_ci_correction_coefficient
constrained thermal motion,mean_field_theory,mixed,10.0,1.1097729479344187,10.0,1.001,8.354982880436278,8.354982880436278,0.0846869426630162,,,,gradient,500000.0,500000.0,477900.60999124614,100000.0,99985.73804246188,1874.1200391813577,0.889020898621993,1.248309178844499,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,1.0719044883529074,10.0,1.001,8.6716870749149,8.6716870749149,0.0754942927978273,,,,gradient,500000.0,500000.0,479774.3930378544,100000.0,99988.7910698548,1881.4682079915856,0.889020898621993,1.2057134877418394,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,1.0353282032055862,10.0,1.001,8.999685535341603,8.999685535341603,0.0671811244813659,,,,gradient,500000.0,500000.0,481514.2843628466,100000.0,99991.26652280791,1888.2913112268493,0.889020898621993,1.164571277019892,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,mixed,10.0,1.0,10.0,1.001,9.339374402092544,9.339374402092544,0.0596840918864142,,,,gradient,500000.0,500000.0,483126.9708858892,100000.0,99993.25521820098,1894.6155721015264,0.889020898621993,1.1248329499902958,10.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,499.99999999999994,10.0,1.001,0.0005499375617013,0.0005499375617013,0.4486139849856213,,,,gradient,500000.0,500000.0,463208.21957135614,100000.0,99999.99952005732,1816.5028218484551,1.0,499.99999999999994,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,482.93864539949584,10.0,1.001,0.0005889084660093,0.0005889084660093,0.4876440698007737,,,,gradient,500000.0,500000.0,459343.3742011674,100000.0,99999.99924747812,1801.346565494774,1.0,482.93864539949584,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,466.45947044060057,10.0,1.001,0.0006306200076885,0.0006306200076885,0.5287288360842376,,,,gradient,500000.0,500000.0,455185.7387009056,100000.0,99999.998819029,1785.042112552571,1.0,466.45947044060057,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,450.5426095766997,10.0,1.001,0.0006752626771327,0.0006752626771327,0.5718064782051683,,,,gradient,500000.0,500000.0,450731.1364502396,100000.0,99999.9981459124,1767.5730841185866,1.0,450.5426095766997,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,435.1688751274506,10.0,1.001,0.0007230399665911,0.0007230399665911,0.6167970359054893,,,,gradient,500000.0,500000.0,445977.97215490544,100000.0,99999.99708951036,1748.933224136884,1.0,435.1688751274506,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,420.3197341481472,10.0,1.001,0.0007741692325198,0.0007741692325198,0.6636038119179383,,,,gradient,500000.0,500000.0,440927.446138447,100000.0,99999.99543421384,1729.1272397586156,1.0,420.3197341481472,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,405.9772860883649,10.0,1.001,0.0008288826125129,0.0008288826125129,0.7121153579479022,,,,gradient,500000.0,500000.0,435583.71526540816,100000.0,99999.99284609142,1708.1714324133654,1.0,405.9772860883649,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,392.12424121295714,10.0,1.001,0.0008874279999991,0.0008874279999991,0.7622079753872258,,,,gradient,500000.0,500000.0,429953.9909246073,100000.0,99999.98881050869,1686.0940820572837,1.0,392.12424121295714,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,378.7438997593818,10.0,1.001,0.0009500700800444,0.0009500700800444,0.8137486467775105,,,,gradient,500000.0,500000.0,424048.56656049605,100000.0,99999.98253877046,1662.9355551392002,1.0,378.7438997593818,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,365.82013180623665,10.0,1.001,0.0010170914297683,0.0010170914297683,0.8665982869996547,,,,gradient,500000.0,500000.0,417880.7698941542,100000.0,99999.9728297354,1638.7481172319774,1.0,365.82013180623665,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,353.33735782873833,10.0,1.001,0.0010887936870454,0.0010887936870454,0.9206151817469947,,,,gradient,500000.0,500000.0,411466.8380912753,100000.0,99999.95786682474,1613.5954434951973,1.0,353.33735782873833,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,341.28052991769573,10.0,1.001,0.0011654987913375,0.0011654987913375,0.9756584670195952,,,,gradient,500000.0,500000.0,404825.71753044886,100000.0,99999.93492360544,1587.5518334527403,1.0,341.28052991769573,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,329.6351136393482,10.0,1.001,0.0012475503006809,0.0012475503006809,1.0315914985665695,,,,gradient,500000.0,500000.0,397978.7932841462,100000.0,99999.89994204184,1560.7011501339066,1.0,329.6351136393482,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,318.3870705141918,10.0,1.001,0.0013353147890283,0.0013353147890283,1.088284965054963,,,,gradient,500000.0,500000.0,390949.5567088234,100000.0,99999.84693635307,1533.1355165051898,1.0,318.3870705141918,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,307.52284109367514,10.0,1.001,0.0014291833283365,0.0014291833283365,1.145619613054417,,,,gradient,500000.0,500000.0,383763.2224179937,100000.0,99999.7671624606,1504.953813403897,1.0,307.52284109367514,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,297.0293286143681,10.0,1.001,0.0015295730599706,0.0015295730599706,1.2034884746258114,,,,gradient,500000.0,500000.0,376446.3081748986,100000.0,99999.64797872445,1476.2600320584258,1.0,297.0293286143681,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,286.8938832098894,10.0,1.001,0.0016369288601932,0.0016369288601932,1.2617985175516404,,,,gradient,500000.0,500000.0,369026.1927306648,100000.0,99999.47130921556,1447.161540120254,1.0,286.8938832098894,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,277.1042866615703,10.0,1.001,0.0017517251046924,0.0017517251046924,1.3204716716334892,,,,gradient,500000.0,500000.0,361530.66725204774,100000.0,99999.21160791292,1417.76732255705,1.0,277.1042866615703,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,267.64873766946505,10.0,1.001,0.0018744675373014,0.0018744675373014,1.3794452192853868,,,,gradient,500000.0,500000.0,353987.4957074869,100000.0,99998.8332137203,1388.186257676419,1.0,267.64873766946505,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,258.51583762595294,10.0,1.001,0.0020056952482524,0.0020056952482524,1.4386715721269268,,,,gradient,500000.0,500000.0,346423.9984589443,100000.0,99998.28698547886,1358.5254841527228,1.0,258.51583762595294,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,249.69457687478777,10.0,1.001,0.0021459827675044,0.0021459827675044,1.4981174849617531,,,,gradient,500000.0,500000.0,338866.6714584525,100000.0,99997.50611752164,1328.888907680206,1.0,249.69457687478777,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,241.17432143902064,10.0,1.001,0.0022959422788744,0.0022959422788744,1.557762782457739,,,,gradient,500000.0,500000.0,331340.8510397457,100000.0,99996.40106429058,1299.3758864303754,1.0,241.17432143902064,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,232.9448002018065,10.0,1.001,0.0024562259608938,0.0024562259608938,1.6175986907468085,,,,gradient,500000.0,500000.0,323870.4315304075,100000.0,99994.8535513686,1270.0801236486568,1.0,232.9448002018065,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,224.9960925246335,10.0,1.001,0.0026275284604977,0.0026275284604977,1.6776258755111455,,,,gradient,500000.0,500000.0,316477.6400028449,100000.0,99992.70972298352,1241.088784324882,1.0,224.9960925246335,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,217.3186162880523,10.0,1.001,0.0028105895058362,0.0028105895058362,1.737852290113593,,,,gradient,500000.0,500000.0,309182.8696384748,100000.0,99989.77257335997,1212.481841719509,1.0,217.3186162880523,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,209.9031163404896,10.0,1.001,0.0030061966646727,0.0030061966646727,1.7982909327865837,,,,gradient,500000.0,500000.0,302004.5705771662,100000.0,99985.79392853468,1184.3316493222203,1.0,209.9031163404896,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,202.74065334121792,10.0,1.001,0.0032151882550039,0.0032151882550039,1.8589576020931715,,,,gradient,500000.0,500000.0,294959.19490182505,100000.0,99980.4663795551,1156.7027251051964,1.0,202.74065334121792,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,195.82259298403315,10.0,1.001,0.0034384564146917,0.0034384564146917,1.9198687263527447,,,,gradient,500000.0,500000.0,288061.19065563375,100000.0,99973.41570571672,1129.6517280613089,1.0,195.82259298403315,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,189.1405955886518,10.0,1.001,0.0036769503370475,0.0036769503370475,1.9810393270976916,,,,gradient,500000.0,500000.0,281323.03855004255,100000.0,99964.19445200636,1103.2276021570297,1.0,189.1405955886518,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,182.68660604727475,10.0,1.001,0.0039316796794429,0.0039316796794429,2.042481160401455,,,,gradient,500000.0,500000.0,274755.324291023,100000.0,99952.27741945878,1077.471859964796,1.0,182.68660604727475,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,176.45284411420445,10.0,1.001,0.0042037181521394,0.0042037181521394,2.104201064374313,,,,gradient,500000.0,500000.0,268366.8391897034,100000.0,99937.05987136989,1052.4189772145232,1.0,176.45284411420445,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,170.4317950268048,10.0,1.001,0.0044942072946332,0.0044942072946332,2.166199527244322,,,,gradient,500000.0,500000.0,262164.70186439407,100000.0,99917.85923523296,1028.0968700564474,1.0,170.4317950268048,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,164.6162004464993,10.0,1.001,0.0048043604468947,0.0048043604468947,2.228469478857503,,,,gradient,500000.0,500000.0,256154.494300537,100000.0,99893.92097811282,1004.5274286295568,1.0,164.6162004464993,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,158.99904970888872,10.0,1.001,0.0051354669229407,0.0051354669229407,2.2909952994705445,,,,gradient,500000.0,500000.0,250340.40622462193,100000.0,99864.42914868306,981.7270832338116,1.0,158.99904970888872,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,153.57357137243565,10.0,1.001,0.0054888963942197,0.0054888963942197,2.35375203340582,,,,gradient,500000.0,500000.0,244725.3825810813,100000.0,99828.5218190214,959.707382670907,1.0,153.57357137243565,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,148.33322505553377,10.0,1.001,0.0058661034902941,0.0058661034902941,2.416704791313331,,,,gradient,500000.0,500000.0,239311.2698001073,100000.0,99785.31134084713,938.475567843558,1.0,148.33322505553377,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,143.27169355211623,10.0,1.001,0.0062686326242933,0.0062686326242933,2.479808323110354,,,,gradient,500000.0,500000.0,234098.95744524777,100000.0,99733.90898070436,918.0351272362658,1.0,143.27169355211623,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,138.3828752163014,10.0,1.001,0.0066981230505536,0.0066981230505536,2.5430067437322106,,,,gradient,500000.0,500000.0,229088.51268312312,100000.0,99673.45314953385,898.3863242475417,1.0,138.3828752163014,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,133.66087660689618,10.0,1.001,0.0071563141617819,0.0071563141617819,2.6062333951834793,,,,gradient,500000.0,500000.0,224279.30578929765,100000.0,99603.14012899777,879.5266893697947,1.0,133.66087660689618,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,129.10000538288736,10.0,1.001,0.007645051032956,0.007645051032956,2.669410830602851,,,,gradient,500000.0,500000.0,219670.12557390652,100000.0,99522.2559523794,861.4514728388491,1.0,129.10000538288736,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,124.6947634413585,10.0,1.001,0.0081662902190162,0.0081662902190162,2.7324509087582576,,,,gradient,500000.0,500000.0,215259.28416895543,100000.0,99430.20794725227,844.1540555645311,1.0,124.6947634413585,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,120.43984028956064,10.0,1.001,0.0087221058131971,0.0087221058131971,2.7952549902462924,,,,gradient,500000.0,500000.0,211044.7110663421,100000.0,99326.55440586177,827.6263179072239,1.0,120.43984028956064,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,116.3301066431441,10.0,1.001,0.0093146957726053,0.0093146957726053,2.857714229424486,,,,gradient,500000.0,500000.0,207024.0366384328,100000.0,99211.03092048549,811.8589672095403,1.0,116.3301066431441,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,112.36060824283784,10.0,1.001,0.0099463885173551,0.0099463885173551,2.9197099585603663,,,,gradient,500000.0,500000.0,203194.6656223029,100000.0,99083.5720965141,796.8418259698153,1.0,112.36060824283784,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,108.5265598821192,10.0,1.001,0.0106196498092305,0.0106196498092305,2.9811141627001225,,,,gradient,500000.0,500000.0,199553.8412175648,100000.0,98944.3276166738,782.5640832061365,1.0,108.5265598821192,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,104.82333963867583,10.0,1.001,0.0113370899154547,0.0113370899154547,3.0417900452598556,,,,gradient,500000.0,500000.0,196098.70055017775,100000.0,98793.67194971388,769.0145119614815,1.0,104.82333963867583,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,101.24648330270688,10.0,1.001,0.0121014710627041,0.0121014710627041,3.1015926852796296,,,,gradient,500000.0,500000.0,192826.3223041389,100000.0,98632.207346193,756.1816560946625,1.0,101.24648330270688,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,97.7916789953439,10.0,1.001,0.0129157151860073,0.0129157151860073,3.160369787639482,,,,gradient,500000.0,500000.0,189733.76733191437,100000.0,98460.7601130168,744.0539895369191,1.0,97.7916789953439,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,94.45476197070748,10.0,1.001,0.0137829119766258,0.0137829119766258,3.217962527334471,,,,gradient,500000.0,500000.0,186818.1130337795,100000.0,98280.37048060435,732.6200511128608,1.0,94.45476197070748,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,91.2317095953306,10.0,1.001,0.0147063272324095,0.0147063272324095,3.274206488178126,,,,gradient,500000.0,500000.0,184076.48225516727,100000.0,98092.27665112833,721.8685578634011,1.0,91.2317095953306,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,88.11863649889834,10.0,1.001,0.0156894115134685,0.0156894115134685,3.328932695091711,,,,gradient,500000.0,500000.0,181506.0673970396,100000.0,97897.89382917108,711.7884995962338,1.0,88.11863649889834,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,85.11178989045713,10.0,1.001,0.0167358091052984,0.0167358091052984,3.3819687375093013,,,,gradient,500000.0,500000.0,179104.1503730201,100000.0,97698.78918059288,702.3692171490984,1.0,85.11178989045713,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,82.2075450344478,10.0,1.001,0.0178493672907437,0.0178493672907437,3.433139979457441,,,,gradient,500000.0,500000.0,176868.11898356726,100000.0,97496.65374143714,693.6004666022245,1.0,82.2075450344478,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,79.4024008811086,10.0,1.001,0.0190341459313818,0.0190341459313818,3.482270849623494,,,,gradient,500000.0,500000.0,174795.48021419888,100000.0,97293.27231146132,685.4724714282308,1.0,79.4024008811086,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,76.69297584598065,10.0,1.001,0.0202944273580693,0.0202944273580693,3.5291862023221436,,,,gradient,500000.0,500000.0,172883.87090524266,100000.0,97090.49232603272,677.975964334285,1.0,76.69297584598065,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,74.07600373342835,10.0,1.001,0.02163472656951,0.02163472656951,3.573712737768794,,,,gradient,500000.0,500000.0,171131.0661849502,100000.0,96890.19261699026,671.1022203331381,1.0,74.07600373342835,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,71.54832979925982,10.0,1.001,0.0230598017367866,0.0230598017367866,3.615680467606801,,,,gradient,500000.0,500000.0,169534.9860081817,100000.0,96694.252860546,664.8430823850263,1.0,71.54832979925982,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,69.10690694770189,10.0,1.001,0.0245746650108607,0.0245746650108607,3.654924209292507,,,,gradient,500000.0,500000.0,168093.70009861395,100000.0,96504.5243803051,659.1909807788783,1.0,69.10690694770189,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,66.74879205814433,10.0,1.001,0.026184593629079,0.026184593629079,3.6912850908321473,,,,gradient,500000.0,500000.0,166805.43155402032,100000.0,96322.8028370311,654.1389472706679,1.0,66.74879205814433,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,64.47114243722574,10.0,1.001,0.0278951413157572,0.0278951413157572,3.72461204559054,,,,gradient,500000.0,500000.0,165668.5593410477,100000.0,96150.8032029236,649.6806248668537,1.0,64.47114243722574,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,62.27121239198354,10.0,1.001,0.0297121499709348,0.0297121499709348,3.754763275539747,,,,gradient,500000.0,500000.0,164681.61987744432,100000.0,95990.1372938266,645.8102740291934,1.0,62.27121239198354,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,60.146349919937705,10.0,1.001,0.0316417616404345,0.0316417616404345,3.781607660465715,,,,gradient,500000.0,500000.0,163843.3078749381,100000.0,95842.29402270356,642.5227759801494,1.0,60.146349919937705,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,58.09399351211762,10.0,1.001,0.0336904307594163,0.0336904307594163,3.805026090372219,,,,gradient,500000.0,500000.0,163152.47659414838,100000.0,95708.62244483712,639.8136337025427,1.0,58.09399351211762,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,56.111669065178376,10.0,1.001,0.0358649366607092,0.0358649366607092,3.824912698656765,,,,gradient,500000.0,500000.0,162608.13764307956,100000.0,95590.31759062136,637.6789711493316,1.0,56.111669065178376,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,54.19698689888411,10.0,1.001,0.0381723963383459,0.0381723963383459,3.8411759745836904,,,,gradient,500000.0,500000.0,162209.4604313386,100000.0,95488.40902518952,636.1155311032886,1.0,54.19698689888411,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,52.34763887536267,10.0,1.001,0.0406202774559301,0.0406202774559301,3.8537397351760103,,,,gradient,500000.0,500000.0,161955.77137343676,100000.0,95403.7520345002,635.1206720526932,1.0,52.34763887536267,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,50.561395616659304,10.0,1.001,0.04321641158875,0.04321641158875,3.8625439388150102,,,,gradient,500000.0,500000.0,161846.5529144353,100000.0,95337.02131257304,634.6923643703346,1.0,50.561395616659304,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,48.836103817234914,10.0,1.001,0.0459690076879323,0.0459690076879323,3.867545325549277,,,,gradient,500000.0,500000.0,161881.4424301041,100000.0,95288.7070122478,634.8291860004082,1.0,48.836103817234914,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,47.16968364816918,10.0,1.001,0.0488866657544223,0.0488866657544223,3.868717872282744,,,,gradient,500000.0,500000.0,162060.23103124517,100000.0,95259.11301943024,635.5303177695889,1.0,47.16968364816918,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,45.56012624993918,10.0,1.001,0.0519783907102014,0.0519783907102014,3.8660530545195457,,,,gradient,500000.0,500000.0,162382.86227746127,100000.0,95248.35731563048,636.7955383429854,1.0,45.56012624993918,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,44.00549131075131,10.0,1.001,0.0552536064539186,0.0552536064539186,3.859559910111805,,,,gradient,500000.0,500000.0,162849.4307803942,100000.0,95256.37430330418,638.6252187466439,1.0,44.00549131075131,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,42.503904727507056,10.0,1.001,0.0587221700880542,0.0587221700880542,3.849264904315685,,,,gradient,500000.0,500000.0,163460.1806500305,100000.0,95282.9189806443,641.0203162746294,1.0,42.503904727507056,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,41.053556346582994,10.0,1.001,0.0623943863048462,0.0623943863048462,3.8352115993352127,,,,gradient,500000.0,500000.0,164215.50371144462,100000.0,95327.5728650462,643.9823674958612,1.0,41.053556346582994,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,39.65269778170136,10.0,1.001,0.0662810219185316,0.0662810219185316,3.8174601352494983,,,,gradient,500000.0,500000.0,165115.93739307253,100000.0,95389.75157557012,647.5134799728335,1.0,39.65269778170136,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,38.299640306260926,10.0,1.001,0.0703933205319817,0.0703933205319817,3.796086532708464,,,,gradient,500000.0,500000.0,166162.16216322125,100000.0,95468.7139930926,651.6163222087108,1.0,38.299640306260926,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,36.99275281758719,10.0,1.001,0.0747430173265756,0.0747430173265756,3.771181830910687,,,,gradient,500000.0,500000.0,167354.99836823062,100000.0,95563.57292102111,656.2941112479632,1.0,36.99275281758719,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,35.73045987064789,10.0,1.001,0.079342353965155,0.079342353965155,3.7428510770726904,,,,gradient,500000.0,500000.0,168695.402305069,100000.0,95673.3071688448,661.5505972747804,1.0,35.73045987064789,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,34.5112397788635,10.0,1.001,0.084204093599163,0.084204093599163,3.711212185818862,,,,gradient,500000.0,500000.0,170184.46134312323,100000.0,95796.7749748932,667.3900444828362,1.0,34.5112397788635,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,33.33362277972309,10.0,1.001,0.0893415359725868,0.0893415359725868,3.676394688588579,,,,gradient,500000.0,500000.0,171823.38789442962,100000.0,95932.7286731784,673.8172074291357,1.0,33.33362277972309,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,32.196189262994515,10.0,1.001,0.0947685326171135,0.0947685326171135,3.638538394289726,,,,gradient,500000.0,500000.0,173613.51201885653,100000.0,96079.83049246986,680.8373020347315,1.0,32.196189262994515,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,31.09756805939273,10.0,1.001,0.1004995021349694,0.1004995021349694,3.5977919830140093,,,,gradient,500000.0,500000.0,175556.27244070315,100000.0,96236.66935423543,688.4559703556986,1.0,31.09756805939273,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,30.03643478764353,10.0,1.001,0.1065494455682493,0.1065494455682493,3.5543115546907056,,,,gradient,500000.0,500000.0,177653.2057453103,100000.0,96401.77851066778,696.6792382169031,1.0,30.03643478764353,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,29.01151025794974,10.0,1.001,0.1129339618561527,0.1129339618561527,3.508259154153572,,,,gradient,500000.0,500000.0,179905.9335187449,100000.0,96573.65383577284,705.5134647793917,1.0,29.01151025794974,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,28.02155892993567,10.0,1.001,0.1196692633844152,0.1196692633844152,3.45980129325697,,,,gradient,500000.0,500000.0,182316.14719015028,100000.0,96750.77255300568,714.9652830986286,1.0,28.02155892993567,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,27.065387423210577,10.0,1.001,0.1267721916343592,0.1267721916343592,3.409107489499689,,,,gradient,500000.0,500000.0,184885.5903349037,100000.0,96931.61215362424,725.0415307251126,1.0,27.065387423210577,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,26.141843078755738,10.0,1.001,0.1342602329423662,0.1342602329423662,3.3563488391512513,,,,gradient,500000.0,500000.0,187616.03819839255,100000.0,97114.66923298722,735.749169405461,1.0,26.141843078755738,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,25.24981256940098,10.0,1.001,0.1421515343841761,0.1421515343841761,3.3016966412063335,,,,gradient,500000.0,500000.0,190509.27420393188,100000.0,97298.47794880904,747.0951929565956,1.0,25.24981256940098,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,24.388220557715364,10.0,1.001,0.1504649198022411,0.1504649198022411,3.2453210867002045,,,,gradient,500000.0,500000.0,193567.06321736544,100000.0,97481.627788602,759.086522421041,1.0,24.388220557715364,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,23.556028399694405,10.0,1.001,0.1592199059983548,0.1592199059983548,3.1873900260683645,,,,gradient,500000.0,500000.0,196791.12135383592,100000.0,97662.7803241768,771.7298876621016,1.0,23.556028399694405,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,22.752232892680944,10.0,1.001,0.1684367191179464,0.1684367191179464,3.1280678253907137,,,,gradient,500000.0,500000.0,200183.08213287411,100000.0,97840.68463159088,785.031694638722,1.0,22.752232892680944,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,21.97586506601039,10.0,1.001,0.1781363112567127,0.1781363112567127,3.0675143205925535,,,,gradient,500000.0,500000.0,203744.4588164975,100000.0,98014.19106600048,798.9978777117549,1.0,21.97586506601039,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,21.225989012922337,10.0,1.001,0.1883403773246554,0.1883403773246554,3.0058838770046403,,,,gradient,500000.0,500000.0,207476.6028037872,100000.0,98182.2631036687,813.63373648544,1.0,21.225989012922337,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,20.501700762330604,10.0,1.001,0.1990713722070327,0.1990713722070327,2.9433245601782856,,,,gradient,500000.0,500000.0,211380.65800722525,100000.0,98343.98699826642,828.9437568910794,1.0,20.501700762330604,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,19.802127189091507,10.0,1.001,0.2103525282662197,0.2103525282662197,2.879977422496095,,,,gradient,500000.0,500000.0,215457.5112012068,100000.0,98498.57904486277,844.9314164753208,1.0,19.802127189091507,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,19.12642496145677,10.0,1.001,0.2222078732329297,0.2222078732329297,2.8159759089495737,,,,gradient,500000.0,500000.0,219707.7384153967,100000.0,98645.39030212793,861.5989741780264,1.0,19.12642496145677,0.0,0.002,1.0
constrained thermal motion,mean_field_theory,polarized,0.0,18.473779524442087,10.0,1.001,0.2346622485396711,0.2346622485396711,2.7514453844435436,,,,gradient,500000.0,500000.0,224131.5475446106,100000.0,98783.90868900868,878.9472452729827,1.0,18.473779524442087,0.0,0.002,1.0
