condition,plot_condition,log10_d_eff_um2_s,mean_density,sd_density,n_biological_replicates,min_n_tracks,mean_n_tracks
noSBA_NAI,+ NAI,-2.621867881548975,0.3576337892947217,0.04041051149918011,3,81,202.0
noSBA_NAI,+ NAI,-2.612756264236902,0.35630526917010946,0.03980024694170446,3,81,202.0
noSBA_NAI,+ NAI,-2.6036446469248293,0.3549478817783329,0.03917281784411484,3,81,202.0
noSBA_NAI,+ NAI,-2.5945330296127564,0.3535609740500199,0.03852901815155573,3,81,202.0
noSBA_NAI,+ NAI,-2.5854214123006836,0.3521439123579684,0.03786963288569458,3,81,202.0
noSBA_NAI,+ NAI,-2.5763097949886107,0.3506960836864155,0.03719544836967317,3,81,202.0
noSBA_NAI,+ NAI,-2.567198177676538,0.3492168968751146,0.03650726258593622,3,81,202.0
noSBA_NAI,+ NAI,-2.558086560364465,0.34770578394472157,0.03580589547507613,3,81,202.0
noSBA_NAI,+ NAI,-2.548974943052392,0.3461622015082872,0.035092198985303906,3,81,202.0
noSBA_NAI,+ NAI,-2.539863325740319,0.3445856322719078,0.03436706668641703,3,81,202.0
noSBA_NAI,+ NAI,-2.5307517084282463,0.3429755866258148,0.0336314427687777,3,81,202.0
noSBA_NAI,+ NAI,-2.5216400911161734,0.34133160432541726,0.032886330256257944,3,81,202.0
noSBA_NAI,+ NAI,-2.5125284738041005,0.33965325626006476,0.032132798271745144,3,81,202.0
noSBA_NAI,+ NAI,-2.5034168564920276,0.3379401463055777,0.0313719882040231,3,81,202.0
noSBA_NAI,+ NAI,-2.4943052391799547,0.3361919132549193,0.030605118634949847,3,81,202.0
noSBA_NAI,+ NAI,-2.485193621867882,0.33440823281978926,0.02983348889532299,3,81,202.0
noSBA_NAI,+ NAI,-2.476082004555809,0.33258881969437526,0.02905848112601139,3,81,202.0
noSBA_NAI,+ NAI,-2.466970387243736,0.33073342967105934,0.028281560727519108,3,81,202.0
noSBA_NAI,+ NAI,-2.457858769931663,0.32884186179652275,0.02750427508578168,3,81,202.0
noSBA_NAI,+ NAI,-2.4487471526195903,0.3269139605554463,0.026728250464693196,3,81,202.0
noSBA_NAI,+ NAI,-2.4396355353075174,0.32494961806786,0.025955186956905088,3,81,202.0
noSBA_NAI,+ NAI,-2.430523917995444,0.32294877628517504,0.025186851384526438,3,81,202.0
noSBA_NAI,+ NAI,-2.421412300683371,0.32091142916902893,0.0244250680417156,3,81,202.0
noSBA_NAI,+ NAI,-2.4123006833712983,0.31883762483628747,0.023671707173786808,3,81,202.0
noSBA_NAI,+ NAI,-2.4031890660592254,0.31672746765290255,0.02292867109502408,3,81,202.0
noSBA_NAI,+ NAI,-2.3940774487471526,0.31458112025878876,0.022197877863688827,3,81,202.0
noSBA_NAI,+ NAI,-2.3849658314350797,0.312398805505499,0.021481242462329166,3,81,202.0
noSBA_NAI,+ NAI,-2.375854214123007,0.3101808082882014,0.020780655480077976,3,81,202.0
noSBA_NAI,+ NAI,-2.366742596810934,0.3079274772533439,0.020097959367280815,3,81,202.0
noSBA_NAI,+ NAI,-2.357630979498861,0.3056392263633823,0.019434922437660852,3,81,202.0
noSBA_NAI,+ NAI,-2.348519362186788,0.3033165363000894,0.01879321093428749,3,81,202.0
noSBA_NAI,+ NAI,-2.3394077448747153,0.3009599556882292,0.01817435965522883,3,81,202.0
noSBA_NAI,+ NAI,-2.3302961275626424,0.29857010212178264,0.01757974185074797,3,81,202.0
noSBA_NAI,+ NAI,-2.3211845102505695,0.2961476629754458,0.017010539347290222,3,81,202.0
noSBA_NAI,+ NAI,-2.3120728929384966,0.29369339598478783,0.016467714106768738,3,81,202.0
noSBA_NAI,+ NAI,-2.3029612756264237,0.29120812957925946,0.01595198266571459,3,81,202.0
noSBA_NAI,+ NAI,-2.293849658314351,0.2886927629531697,0.015463795081915511,3,81,202.0
noSBA_NAI,+ NAI,-2.284738041002278,0.2861482658608121,0.01500332010520671,3,81,202.0
noSBA_NAI,+ NAI,-2.275626423690205,0.28357567812311196,0.014570438244039965,3,81,202.0
noSBA_NAI,+ NAI,-2.266514806378132,0.28097610883447915,0.014164744189956677,3,81,202.0
noSBA_NAI,+ NAI,-2.2574031890660593,0.2783507352599905,0.013785559676629007,3,81,202.0
noSBA_NAI,+ NAI,-2.2482915717539864,0.27570080141459047,0.013431957303588253,3,81,202.0
noSBA_NAI,+ NAI,-2.2391799544419135,0.27302761631766437,0.013102795190914384,3,81,202.0
noSBA_NAI,+ NAI,-2.2300683371298406,0.27033255191812827,0.01279676161860357,3,81,202.0
noSBA_NAI,+ NAI,-2.2209567198177678,0.26761704068706915,0.012512428125076247,3,81,202.0
noSBA_NAI,+ NAI,-2.211845102505695,0.26488257287694894,0.012248308972914962,3,81,202.0
noSBA_NAI,+ NAI,-2.202733485193622,0.2621306934484613,0.012002924496876677,3,81,202.0
noSBA_NAI,+ NAI,-2.193621867881549,0.2593629986682784,0.011774865658465824,3,81,202.0
noSBA_NAI,+ NAI,-2.1845102505694762,0.2565811323831395,0.011562857135579111,3,81,202.0
noSBA_NAI,+ NAI,-2.1753986332574033,0.25378678197800164,0.011365816435380783,3,81,202.0
noSBA_NAI,+ NAI,-2.1662870159453305,0.2509816740282824,0.011182906773082313,3,81,202.0
noSBA_NAI,+ NAI,-2.1571753986332576,0.24816756965855383,0.011013581742183459,3,81,202.0
noSBA_NAI,+ NAI,-2.1480637813211847,0.2453462596223878,0.010857620056082241,3,81,202.0
noSBA_NAI,+ NAI,-2.138952164009112,0.24251955912038012,0.010715148832355099,3,81,202.0
noSBA_NAI,+ NAI,-2.129840546697039,0.2396893023756815,0.01058665401663219,3,81,202.0
noSBA_NAI,+ NAI,-2.120728929384966,0.23685733698861547,0.010472976636164175,3,81,202.0
noSBA_NAI,+ NAI,-2.111617312072893,0.2340255180941414,0.010375293702893591,3,81,202.0
noSBA_NAI,+ NAI,-2.1025056947608203,0.23119570234801765,0.010295082849850838,3,81,202.0
noSBA_NAI,+ NAI,-2.0933940774487474,0.22836974176949618,0.010234070293472081,3,81,202.0
noSBA_NAI,+ NAI,-2.0842824601366745,0.2255494774702325,0.010194162563832383,3,81,202.0
noSBA_NAI,+ NAI,-2.0751708428246016,0.22273673330078592,0.010177363677175267,3,81,202.0
noSBA_NAI,+ NAI,-2.0660592255125287,0.2199333094476085,0.010185680985775951,3,81,202.0
noSBA_NAI,+ NAI,-2.056947608200456,0.21714097601474938,0.010221024644126235,3,81,202.0
noSBA_NAI,+ NAI,-2.047835990888383,0.2143614666256116,0.010285107162329058,3,81,202.0
noSBA_NAI,+ NAI,-2.03872437357631,0.21159647208098709,0.010379350484427187,3,81,202.0
noSBA_NAI,+ NAI,-2.029612756264237,0.20884763411023233,0.010504808068498126,3,81,202.0
noSBA_NAI,+ NAI,-2.0205011389521643,0.20611653925282328,0.010662108359045623,3,81,202.0
noSBA_NAI,+ NAI,-2.0113895216400914,0.20340471290763576,0.010851423903321928,3,81,202.0
noSBA_NAI,+ NAI,-2.0022779043280186,0.20071361358712095,0.011072467533157814,3,81,202.0
noSBA_NAI,+ NAI,-1.9931662870159457,0.19804462741307652,0.011324514069445651,3,81,202.0
noSBA_NAI,+ NAI,-1.9840546697038728,0.1953990628899588,0.011606443487336075,3,81,202.0
noSBA_NAI,+ NAI,-1.9749430523918,0.19277814599062104,0.011916799832304375,3,81,202.0
noSBA_NAI,+ NAI,-1.9658314350797266,0.1901830155880161,0.01225385956619769,3,81,202.0
noSBA_NAI,+ NAI,-1.9567198177676537,0.18761471926476234,0.01261570335208248,3,81,202.0
noSBA_NAI,+ NAI,-1.9476082004555808,0.18507420953054562,0.013000286282449066,3,81,202.0
noSBA_NAI,+ NAI,-1.938496583143508,0.18256234047514167,0.013405502880593171,3,81,202.0
noSBA_NAI,+ NAI,-1.929384965831435,0.1800798648823835,0.013829244561040857,3,81,202.0
noSBA_NAI,+ NAI,-1.9202733485193622,0.1776274318277109,0.014269448416079501,3,81,202.0
noSBA_NAI,+ NAI,-1.9111617312072893,0.17520558477901274,0.01472413709975833,3,81,202.0
noSBA_NAI,+ NAI,-1.9020501138952164,0.17281476021736228,0.015191450190304169,3,81,202.0
noSBA_NAI,+ NAI,-1.8929384965831435,0.17045528679094246,0.015669667762367185,3,81,202.0
noSBA_NAI,+ NAI,-1.8838268792710706,0.1681273850120203,0.016157227051819233,3,81,202.0
noSBA_NAI,+ NAI,-1.8747152619589977,0.165831167503254,0.016652733111456784,3,81,202.0
noSBA_NAI,+ NAI,-1.8656036446469249,0.16356663979596597,0.01715496429107507,3,81,202.0
noSBA_NAI,+ NAI,-1.856492027334852,0.16133370167928976,0.01766287327215374,3,81,202.0
noSBA_NAI,+ NAI,-1.847380410022779,0.1591321490953569,0.01817558427487935,3,81,202.0
noSBA_NAI,+ NAI,-1.8382687927107062,0.15696167657194604,0.01869238695138139,3,81,202.0
noSBA_NAI,+ NAI,-1.8291571753986333,0.1548218801803154,0.01921272739343196,3,81,202.0
noSBA_NAI,+ NAI,-1.8200455580865604,0.15271226100230767,0.019736196619235848,3,81,202.0
noSBA_NAI,+ NAI,-1.8109339407744875,0.15063222908728924,0.020262516862322034,3,81,202.0
noSBA_NAI,+ NAI,-1.8018223234624147,0.14858110787609383,0.020791525963679947,3,81,202.0
noSBA_NAI,+ NAI,-1.7927107061503418,0.14655813906591386,0.02132316016267299,3,81,202.0
noSBA_NAI,+ NAI,-1.783599088838269,0.14456248788705103,0.021857435588784422,3,81,202.0
noSBA_NAI,+ NAI,-1.774487471526196,0.14259324875962684,0.022394428770609282,3,81,202.0
noSBA_NAI,+ NAI,-1.7653758542141231,0.1406494512957889,0.0229342564964713,3,81,202.0
noSBA_NAI,+ NAI,-1.7562642369020502,0.13873006661064854,0.02347705537864705,3,81,202.0
noSBA_NAI,+ NAI,-1.7471526195899774,0.13683401390317848,0.02402296148690102,3,81,202.0
noSBA_NAI,+ NAI,-1.7380410022779045,0.13496016726658644,0.02457209042389889,3,81,202.0
noSBA_NAI,+ NAI,-1.7289293849658316,0.1331073626862921,0.025124518212829842,3,81,202.0
noSBA_NAI,+ NAI,-1.7198177676537587,0.1312744051825684,0.025680263354750113,3,81,202.0
noSBA_NAI,+ NAI,-1.7107061503416858,0.12946007605417464,0.026239270389182875,3,81,202.0
noSBA_NAI,+ NAI,-1.701594533029613,0.12766314017891514,0.026801395256630955,3,81,202.0
noSBA_NAI,+ NAI,-1.69248291571754,0.12588235332699413,0.027366392716988205,3,81,202.0
noSBA_NAI,+ NAI,-1.6833712984054672,0.12411646944331396,0.0279339060251734,3,81,202.0
noSBA_NAI,+ NAI,-1.6742596810933943,0.12236424785546363,0.02850345900699435,3,81,202.0
noSBA_NAI,+ NAI,-1.6651480637813214,0.12062446036506073,0.029074450616965467,3,81,202.0
noSBA_NAI,+ NAI,-1.6560364464692485,0.11889589818133557,0.029646151998314073,3,81,202.0
noSBA_NAI,+ NAI,-1.6469248291571756,0.11717737865735671,0.030217706006395898,3,81,202.0
noSBA_NAI,+ NAI,-1.6378132118451028,0.11546775179108504,0.030788129102539398,3,81,202.0
noSBA_NAI,+ NAI,-1.6287015945330299,0.1137659064554809,0.031356315477862017,3,81,202.0
noSBA_NAI,+ NAI,-1.619589977220957,0.1120707763241583,0.031921043227187335,3,81,202.0
noSBA_NAI,+ NAI,-1.610478359908884,0.1103813454615588,0.03248098236261593,3,81,202.0
noSBA_NAI,+ NAI,-1.6013667425968112,0.1086966535492772,0.03303470443475972,3,81,202.0
noSBA_NAI,+ NAI,-1.5922551252847383,0.10701580072299044,0.03358069351685032,3,81,202.0
noSBA_NAI,+ NAI,-1.5831435079726655,0.10533795199738753,0.034117358302178664,3,81,202.0
noSBA_NAI,+ NAI,-1.5740318906605926,0.10366234125955305,0.034643045067618006,3,81,202.0
noSBA_NAI,+ NAI,-1.5649202733485197,0.10198827481438334,0.035156051264164885,3,81,202.0
noSBA_NAI,+ NAI,-1.5558086560364468,0.10031513446879303,0.03565463950825169,3,81,202.0
noSBA_NAI,+ NAI,-1.546697038724374,0.09864238014467115,0.03613705176381754,3,81,202.0
noSBA_NAI,+ NAI,-1.537585421412301,0.09696955201374106,0.03660152352362693,3,81,202.0
noSBA_NAI,+ NAI,-1.5284738041002282,0.09529627215064983,0.037046297818089435,3,81,202.0
noSBA_NAI,+ NAI,-1.5193621867881553,0.09362224570372718,0.0374696389000097,3,81,202.0
noSBA_NAI,+ NAI,-1.5102505694760824,0.0919472615858961,0.037869845473608686,3,81,202.0
noSBA_NAI,+ NAI,-1.501138952164009,0.09027119269116314,0.038245263355286746,3,81,202.0
noSBA_NAI,+ NAI,-1.4920273348519362,0.08859399564494519,0.038594297471598135,3,81,202.0
noSBA_NAI,+ NAI,-1.4829157175398633,0.08691571009918585,0.03891542311653715,3,81,202.0
noSBA_NAI,+ NAI,-1.4738041002277904,0.08523645758576325,0.03920719640539545,3,81,202.0
noSBA_NAI,+ NAI,-1.4646924829157175,0.08355643994407298,0.039468263876101826,3,81,202.0
noSBA_NAI,+ NAI,-1.4555808656036446,0.08187593734088058,0.03969737120114273,3,81,202.0
noSBA_NAI,+ NAI,-1.4464692482915718,0.08019530590256112,0.03989337098396687,3,81,202.0
noSBA_NAI,+ NAI,-1.4373576309794989,0.07851497498167481,0.04005522962331053,3,81,202.0
noSBA_NAI,+ NAI,-1.428246013667426,0.07683544408145915,0.04018203323727467,3,81,202.0
noSBA_NAI,+ NAI,-1.419134396355353,0.07515727946324524,0.0402729926463646,3,81,202.0
noSBA_NAI,+ NAI,-1.4100227790432802,0.07348111046303098,0.04032744742120978,3,81,202.0
noSBA_NAI,+ NAI,-1.4009111617312073,0.07180762554445615,0.04034486900642077,3,81,202.0
noSBA_NAI,+ NAI,-1.3917995444191344,0.07013756811623774,0.040324862937137614,3,81,202.0
noSBA_NAI,+ NAI,-1.3826879271070616,0.06847173214272924,0.04026717016936032,3,81,202.0
noSBA_NAI,+ NAI,-1.3735763097949887,0.0668109575766758,0.040171667549218484,3,81,202.0
noSBA_NAI,+ NAI,-1.3644646924829158,0.06515612564345039,0.04003836744999361,3,81,202.0
noSBA_NAI,+ NAI,-1.355353075170843,0.06350815400608285,0.0398674166090127,3,81,202.0
noSBA_NAI,+ NAI,-1.34624145785877,0.061867991840237,0.039659094199518886,3,81,202.0
noSBA_NAI,+ NAI,-1.3371298405466971,0.06023661484796488,0.03941380917533506,3,81,202.0
noSBA_NAI,+ NAI,-1.3280182232346243,0.05861502023857521,0.03913209692857806,3,81,202.0
noSBA_NAI,+ NAI,-1.3189066059225514,0.057004221704309875,0.03881461530287708,3,81,202.0
noSBA_NAI,+ NAI,-1.3097949886104785,0.05540524441773115,0.03846214000650291,3,81,202.0
noSBA_NAI,+ NAI,-1.3006833712984056,0.05381912007680347,0.0380755594715256,3,81,202.0
noSBA_NAI,+ NAI,-1.2915717539863327,0.05224688202260694,0.0376558692065893,3,81,202.0
noSBA_NAI,+ NAI,-1.2824601366742598,0.05068956045346668,0.037204165692115834,3,81,202.0
noSBA_NAI,+ NAI,-1.273348519362187,0.04914817775802512,0.03672163986772212,3,81,202.0
noSBA_NAI,+ NAI,-1.264236902050114,0.04762374398844136,0.03620957026235107,3,81,202.0
noSBA_NAI,+ NAI,-1.2551252847380412,0.04611725249348081,0.03566931581806735,3,81,202.0
noSBA_NAI,+ NAI,-1.2460136674259683,0.04462967572976973,0.03510230845865385,3,81,202.0
noSBA_NAI,+ NAI,-1.2369020501138954,0.04316196126794824,0.03451004545405576,3,81,202.0
noSBA_NAI,+ NAI,-1.2277904328018225,0.04171502800886687,0.03389408163135882,3,81,202.0
noSBA_NAI,+ NAI,-1.2186788154897497,0.04028976262335354,0.033256021482352106,3,81,202.0
noSBA_NAI,+ NAI,-1.2095671981776768,0.038887016227432514,0.032597511216821376,3,81,202.0
noSBA_NAI,+ NAI,-1.2004555808656039,0.03750760130322119,0.031920230809545466,3,81,202.0
noSBA_NAI,+ NAI,-1.191343963553531,0.036152288874071244,0.03122588608753897,3,81,202.0
noSBA_NAI,+ NAI,-1.1822323462414581,0.03482180594086549,0.030516200902403354,3,81,202.0
noSBA_NAI,+ NAI,-1.1731207289293852,0.03351683318474508,0.029792909430733854,3,81,202.0
noSBA_NAI,+ NAI,-1.1640091116173124,0.03223800293992558,0.029057748643388236,3,81,202.0
noSBA_NAI,+ NAI,-1.1548974943052395,0.030985897438678082,0.028312450982081683,3,81,202.0
noSBA_NAI,+ NAI,-1.1457858769931666,0.029761047329009502,0.027558737279237976,3,81,202.0
noSBA_NAI,+ NAI,-1.1366742596810937,0.02856393046407958,0.02679830995433072,3,81,202.0
noSBA_NAI,+ NAI,-1.1275626423690208,0.027394970960951632,0.02603284651710357,3,81,202.0
noSBA_NAI,+ NAI,-1.118451025056948,0.026254538524892738,0.025263993405094613,3,81,202.0
noSBA_NAI,+ NAI,-1.109339407744875,0.025142948034125288,0.024493360179826573,3,81,202.0
noSBA_NAI,+ NAI,-1.1002277904328022,0.024060459378689156,0.023722514102888566,3,81,202.0
noSBA_NAI,+ NAI,-1.0911161731207293,0.02300727754590871,0.02295297510995179,3,81,202.0
noSBA_NAI,+ NAI,-1.0820045558086564,0.02198355294387477,0.022186211197554758,3,81,202.0
noSBA_NAI,+ NAI,-1.0728929384965835,0.020989381953352534,0.021423634234289002,3,81,202.0
noSBA_NAI,+ NAI,-1.0637813211845106,0.020024807697615988,0.02066659620483891,3,81,202.0
noSBA_NAI,+ NAI,-1.0546697038724377,0.019089821018889907,0.019916385892202005,3,81,202.0
noSBA_NAI,+ NAI,-1.0455580865603649,0.01818436164935402,0.019174226000362234,3,81,202.0
noSBA_NAI,+ NAI,-1.036446469248292,0.017308319564032577,0.018441270716729963,3,81,202.0
noSBA_NAI,+ NAI,-1.0273348519362187,0.016461536502356326,0.017718603710818567,3,81,202.0
noSBA_NAI,+ NAI,-1.0182232346241458,0.01564380764474426,0.01700723656291788,3,81,202.0
noSBA_NAI,+ NAI,-1.0091116173120729,0.014854883430207513,0.016308107613965138,3,81,202.0
noSBA_NAI,+ NAI,-1.0,0.014094471500729401,0.015622081225420817,3,81,202.0
noSBA_noNAI,- NAI,-5.0,0.011853083901603056,0.007168721594334927,3,15,60.0
noSBA_noNAI,- NAI,-4.990888382687927,0.012414477210939011,0.00732164893978803,3,15,60.0
noSBA_noNAI,- NAI,-4.981776765375854,0.012995207005173962,0.0074689508666137185,3,15,60.0
noSBA_noNAI,- NAI,-4.972665148063781,0.01359556369283324,0.007610107851766387,3,15,60.0
noSBA_noNAI,- NAI,-4.9635535307517085,0.014215824804799368,0.0077446144530243346,3,15,60.0
noSBA_noNAI,- NAI,-4.954441913439635,0.014856254382172474,0.00787198437433981,3,15,60.0
noSBA_noNAI,- NAI,-4.945330296127563,0.015517102413612727,0.007991756033044322,3,15,60.0
noSBA_noNAI,- NAI,-4.936218678815489,0.01619860432805421,0.008103498681734609,3,15,60.0
noSBA_noNAI,- NAI,-4.927107061503417,0.01690098054865166,0.008206819145743383,3,15,60.0
noSBA_noNAI,- NAI,-4.917995444191344,0.017624436113740236,0.00830136924591913,3,15,60.0
noSBA_noNAI,- NAI,-4.908883826879271,0.01836916037044664,0.00838685398576163,3,15,60.0
noSBA_noNAI,- NAI,-4.899772209567198,0.019135326746389434,0.008463040591345724,3,15,60.0
noSBA_noNAI,- NAI,-4.890660592255125,0.019923092604635095,0.008529768501195934,3,15,60.0
noSBA_noNAI,- NAI,-4.881548974943052,0.020732599186745537,0.008586960410204559,3,15,60.0
noSBA_noNAI,- NAI,-4.87243735763098,0.021563971648341923,0.00863463447509697,3,15,60.0
noSBA_noNAI,- NAI,-4.863325740318906,0.022417319191140983,0.008672917786301134,3,15,60.0
noSBA_noNAI,- NAI,-4.854214123006834,0.023292735294866557,0.008702061198751238,3,15,60.0
noSBA_noNAI,- NAI,-4.8451025056947605,0.024190298051827614,0.008722455587098905,3,15,60.0
noSBA_noNAI,- NAI,-4.835990888382688,0.025110070606262858,0.008734649542191393,3,15,60.0
noSBA_noNAI,- NAI,-4.826879271070615,0.02605210169980211,0.008739368446595546,3,15,60.0
noSBA_noNAI,- NAI,-4.817767653758542,0.02701642632357321,0.008737534746264233,3,15,60.0
noSBA_noNAI,- NAI,-4.808656036446469,0.028003066476608468,0.008730289060130259,3,15,60.0
noSBA_noNAI,- NAI,-4.7995444191343966,0.02901203202926937,0.008719011525638844,3,15,60.0
noSBA_noNAI,- NAI,-4.790432801822323,0.030043321689430347,0.008705342453925326,3,15,60.0
noSBA_noNAI,- NAI,-4.781321184510251,0.031096924068134243,0.008691200957815668,3,15,60.0
noSBA_noNAI,- NAI,-4.7722095671981775,0.03217281884038252,0.008678799727256836,3,15,60.0
noSBA_noNAI,- NAI,-4.763097949886105,0.033270977995634304,0.008670653592804996,3,15,60.0
noSBA_noNAI,- NAI,-4.753986332574032,0.034391367171499924,0.008669579008168903,3,15,60.0
noSBA_noNAI,- NAI,-4.744874715261959,0.0355339470630066,0.008678681215867443,3,15,60.0
noSBA_noNAI,- NAI,-4.735763097949886,0.03669867489872718,0.008701325805885212,3,15,60.0
noSBA_noNAI,- NAI,-4.7266514806378135,0.03788550597398184,0.008741091841849704,3,15,60.0
noSBA_noNAI,- NAI,-4.71753986332574,0.03909439523028381,0.00880170490848263,3,15,60.0
noSBA_noNAI,- NAI,-4.708428246013668,0.04032529886919355,0.008886950431659758,3,15,60.0
noSBA_noNAI,- NAI,-4.699316628701594,0.0415781759878088,0.009000570346467798,3,15,60.0
noSBA_noNAI,- NAI,-4.690205011389522,0.042852990222232816,0.009146149267142224,3,15,60.0
noSBA_noNAI,- NAI,-4.681093394077449,0.044149711384579716,0.009326999092050087,3,15,60.0
noSBA_noNAI,- NAI,-4.671981776765376,0.04546831707836511,0.009546052657731391,3,15,60.0
noSBA_noNAI,- NAI,-4.662870159453303,0.04680879427654603,0.009805776962693045,3,15,60.0
noSBA_noNAI,- NAI,-4.65375854214123,0.04817114084598778,0.01010811436643395,3,15,60.0
noSBA_noNAI,- NAI,-4.644646924829157,0.04955536700179409,0.01045445639118696,3,15,60.0
noSBA_noNAI,- NAI,-4.635535307517085,0.05096149667471795,0.01084565020525185,3,15,60.0
noSBA_noNAI,- NAI,-4.626423690205011,0.052389568774809527,0.011282033654616188,3,15,60.0
noSBA_noNAI,- NAI,-4.617312072892939,0.05383963833453703,0.011763491749831908,3,15,60.0
noSBA_noNAI,- NAI,-4.6082004555808656,0.05531177751486962,0.012289526244287235,3,15,60.0
noSBA_noNAI,- NAI,-4.599088838268793,0.05680607645820863,0.012859330262774318,3,15,60.0
noSBA_noNAI,- NAI,-4.58997722095672,0.05832264397263684,0.013471861386985926,3,15,60.0
noSBA_noNAI,- NAI,-4.580865603644647,0.05986160803268428,0.014125908580771078,3,15,60.0
noSBA_noNAI,- NAI,-4.571753986332574,0.06142311608272555,0.014820150325001027,3,15,60.0
noSBA_noNAI,- NAI,-4.562642369020502,0.06300733513017918,0.015553202996199162,3,15,60.0
noSBA_noNAI,- NAI,-4.553530751708428,0.06461445161691892,0.0163236597232385,3,15,60.0
noSBA_noNAI,- NAI,-4.544419134396355,0.06624467105867492,0.017130120694389146,3,15,60.0
noSBA_noNAI,- NAI,-4.5353075170842825,0.06789821744373427,0.0179712162444101,3,15,60.0
noSBA_noNAI,- NAI,-4.52619589977221,0.069575332383905,0.0188456241364881,3,15,60.0
noSBA_noNAI,- NAI,-4.517084282460137,0.07127627401248592,0.01975208236854715,3,15,60.0
noSBA_noNAI,- NAI,-4.507972665148063,0.07300131562588104,0.020689398658203143,3,15,60.0
noSBA_noNAI,- NAI,-4.498861047835991,0.07475074406748049,0.021656457551309898,3,15,60.0
noSBA_noNAI,- NAI,-4.4897494305239185,0.07652485785449269,0.02265222589021204,3,15,60.0
noSBA_noNAI,- NAI,-4.480637813211845,0.07832396505054601,0.02367575718810555,3,15,60.0
noSBA_noNAI,- NAI,-4.471526195899772,0.08014838088904315,0.024726195293236924,3,15,60.0
noSBA_noNAI,- NAI,-4.462414578587699,0.08199842515445666,0.025802777592554046,3,15,60.0
noSBA_noNAI,- NAI,-4.453302961275626,0.08387441933095025,0.026904837896895652,3,15,60.0
noSBA_noNAI,- NAI,-4.444191343963554,0.08577668352990031,0.02803180906545059,3,15,60.0
noSBA_noNAI,- NAI,-4.43507972665148,0.08770553321005382,0.029183225362253453,3,15,60.0
noSBA_noNAI,- NAI,-4.425968109339408,0.08966127570614572,0.030358724488405348,3,15,60.0
noSBA_noNAI,- NAI,-4.4168564920273345,0.09164420658384059,0.03155804919756313,3,15,60.0
noSBA_noNAI,- NAI,-4.407744874715262,0.09365460584078183,0.03278104837666162,3,15,60.0
noSBA_noNAI,- NAI,-4.398633257403189,0.09569273397536225,0.03402767745706951,3,15,60.0
noSBA_noNAI,- NAI,-4.389521640091116,0.09775882794651236,0.035297998012123834,3,15,60.0
noSBA_noNAI,- NAI,-4.380410022779043,0.09985309704935337,0.03659217639438014,3,15,60.0
noSBA_noNAI,- NAI,-4.371298405466971,0.10197571873293494,0.03791048126930931,3,15,60.0
noSBA_noNAI,- NAI,-4.362186788154897,0.10412683438749055,0.03925327991119173,3,15,60.0
noSBA_noNAI,- NAI,-4.353075170842825,0.10630654512965083,0.040621033141232187,3,15,60.0
noSBA_noNAI,- NAI,-4.3439635535307515,0.10851490761487936,0.0420142888071926,3,15,60.0
noSBA_noNAI,- NAI,-4.334851936218679,0.1107519299069928,0.04343367372772476,3,15,60.0
noSBA_noNAI,- NAI,-4.325740318906606,0.11301756743502848,0.04487988405269392,3,15,60.0
noSBA_noNAI,- NAI,-4.316628701594533,0.11531171906788006,0.04635367402250468,3,15,60.0
noSBA_noNAI,- NAI,-4.30751708428246,0.11763422333707813,0.04785584314410648,3,15,60.0
noSBA_noNAI,- NAI,-4.2984054669703875,0.11998485483779693,0.049387221838049916,3,15,60.0
noSBA_noNAI,- NAI,-4.289293849658314,0.12236332083767432,0.05094865564871455,3,15,60.0
noSBA_noNAI,- NAI,-4.280182232346242,0.12476925812228627,0.052540988147447495,3,15,60.0
noSBA_noNAI,- NAI,-4.271070615034168,0.1272022301051777,0.05416504269466136,3,15,60.0
noSBA_noNAI,- NAI,-4.261958997722096,0.12966172422917685,0.05582160326066203,3,15,60.0
noSBA_noNAI,- NAI,-4.252847380410023,0.13214714968436012,0.05751139453491899,3,15,60.0
noSBA_noNAI,- NAI,-4.24373576309795,0.13465783546645582,0.059235061578518496,3,15,60.0
noSBA_noNAI,- NAI,-4.234624145785877,0.137193028797737,0.06099314929373349,3,15,60.0
noSBA_noNAI,- NAI,-4.225512528473804,0.139751893930511,0.06278608199723831,3,15,60.0
noSBA_noNAI,- NAI,-4.216400911161731,0.14233351135124542,0.06461414338907125,3,15,60.0
noSBA_noNAI,- NAI,-4.207289293849659,0.14493687740111938,0.06647745720779694,3,15,60.0
noSBA_noNAI,- NAI,-4.198177676537585,0.1475609043264426,0.06837596885362582,3,15,60.0
noSBA_noNAI,- NAI,-4.189066059225513,0.15020442076989146,0.0703094282458958,3,15,60.0
noSBA_noNAI,- NAI,-4.17995444191344,0.15286617271095082,0.07227737416005457,3,15,60.0
noSBA_noNAI,- NAI,-4.170842824601367,0.15554482486127405,0.07427912026296464,3,15,60.0
noSBA_noNAI,- NAI,-4.161731207289294,0.15823896251797367,0.07631374303510517,3,15,60.0
noSBA_noNAI,- NAI,-4.152619589977221,0.16094709387506506,0.07838007173516816,3,15,60.0
noSBA_noNAI,- NAI,-4.143507972665148,0.1636676527905101,0.08047668052788898,3,15,60.0
noSBA_noNAI,- NAI,-4.134396355353076,0.16639900200347965,0.0826018828607875,3,15,60.0
noSBA_noNAI,- NAI,-4.125284738041002,0.16913943679367202,0.08475372814094174,3,15,60.0
