explore_to_exploit_demand_ratio,explore_fraction,escape_fraction,exploit_fraction,simplex_x,simplex_y,explore_contribution,escape_contribution,exploit_contribution,explore_demand,escape_demand,exploit_demand
0.6707015869245212,0.2869454536173726,0.3522228070292327,0.3608317393533946,0.53263867670593,0.3124894527717649,0.1044149797324429,0.1274964644087471,0.1556802336061767,0.8189637274779153,1.0,1.221055300067568
0.7050390422809655,0.2946831710920499,0.3528024104802706,0.3525144184276794,0.5290596196941104,0.3052864415586676,0.1072306145616712,0.1277062673780373,0.1520917397918209,0.8396660302054415,1.0,1.1909496919332672
0.7411344491069478,0.3025081382393174,0.3532412030696345,0.3442506586910481,0.5253665324151586,0.2981298156959739,0.1100779981873357,0.1278651000902756,0.1485263548604136,0.8608916593317348,1.0,1.1615863496415422
0.779077808054444,0.3104160853343132,0.3535384011485665,0.3360455135171201,0.5215611579071266,0.291023951533613,0.1129555769230847,0.1279726788828373,0.1449862590813152,0.8826538438450512,1.0,1.1329469723303542
0.8189637274779156,0.3184025858591857,0.3536934728613212,0.3279039412794932,0.5176454435010678,0.2839731431490819,0.1158617400280409,0.128028811236312,0.14147359173629,0.904966147144696,1.0,1.1050137103527575
0.8608916593317348,0.3264630672614577,0.3537061403491386,0.3198307923894035,0.5136215365438405,0.2769815911217301,0.1187948236216016,0.128033396572291,0.1379904455269271,0.9278424754944856,1.0,1.0777691541520114
0.9049661471446964,0.3345928223435113,0.353576380903777,0.3118307967527117,0.5094917792801329,0.2700533916701903,0.1217531148278957,0.1279864266709186,0.1345388611629784,0.9512970866899026,1.0,1.051196323410978
0.9512970866899026,0.342787021221054,0.3533044270618483,0.3039085517170977,0.5052587029203972,0.2631925262143434,0.1247348561272826,0.1278879857050404,0.1311208221621968,0.9753445989443436,1.0,1.0252786564690488
1.0,0.351040723784041,0.3528907656392461,0.2960685105767129,0.5009250209276026,0.2564028514200552,0.1277382498906879,0.1277382498906879,0.1277382498906879,1.0,1.0,1.0
1.0511963234109785,0.3593488925897637,0.352336135712988,0.2883149716972481,0.4964936215616121,0.2496880897812083,0.1307614630711971,0.1275374867565524,0.1243929988709391,1.025278656469049,1.0,0.9753445989443436
1.1050137103527575,0.367706406114749,0.3516415255657565,0.2806520683194944,0.4919675597255037,0.243051820789328,0.133802632026216,0.1272860540379803,0.1210868523825841,1.0511963234109782,1.0,0.9512970866899024
1.1615863496415428,0.3761080722897589,0.3508081686161855,0.2730837590940555,0.4873500481632132,0.2364974727364018,0.1368598674426453,0.1269843982038311,0.1178215183786201,1.0777691541520118,1.0,0.9278424754944852
1.2210553000675683,0.3845486422405797,0.3498375383654377,0.2656138193939826,0.482644448062429,0.2300283151914007,0.1399312593369404,0.1266330526272562,0.1145986257372595,1.1050137103527575,1.0,0.9049661471446958
1.2835688421125162,0.3930228241564317,0.3487313423977403,0.2582458334458281,0.4778542591206543,0.2236474521855721,0.1430148821016091,0.126232635414032,0.1114197208668863,1.1329469723303542,1.0,0.8826538438450512
1.3492828476735637,0.4015252972077434,0.3474915154792325,0.250983187313024,0.4729831091357446,0.217357816135867,0.1461087995696731,0.1257838469045037,0.1082862646787471,1.1615863496415424,1.0,0.8608916593317347
1.4183611687159448,0.4100507254356902,0.3461202118056345,0.2438290627586751,0.4680347431849721,0.2111621625299628,0.1492110700688548,0.1252874668674213,0.1051996299390633,1.1909496919332676,1.0,0.8396660302054412
1.4909760458230996,0.4185937715372779,0.3446197964548277,0.2367864320078943,0.4630130124587749,0.2050630653903132,0.1523197514377538,0.1247443514059724,0.1021610990092501,1.2210553000675683,1.0,0.8189637274779152
1.56730853766308,0.4271491104718356,0.3429928361053722,0.2298580534227921,0.4579218628167683,0.1990629135285786,0.1554329059770385,0.1241554295981021,0.0991718619798978,1.2519219375276878,1.0,0.798771848326912
1.6475489724420658,0.4357114428175206,0.3412420890862382,0.2230464680962413,0.4527653231343588,0.1931639075957402,0.1585486053096695,0.1235216998947465,0.0962330152011579,1.2835688421125162,1.0,0.7790778080544442
1.731897422470635,0.4442755078097851,0.3393704948265631,0.2163539973636517,0.4475474935083889,0.1873680579272338,0.1616649351253947,0.1228442263008901,0.0933455602092022,1.3160157379266535,1.0,0.7598693322433
1.8205642030260805,0.4528360959976559,0.3373811627770436,0.2097827412253005,0.4422725333896938,0.1816771831766472,0.1647799997861725,0.1221241343653679,0.0905104030455397,1.3492828476735634,1.0,0.7411344491069477
1.9137703967546535,0.4613880614580701,0.3352773608766108,0.2033345776653191,0.4369446497092704,0.1760929097259463,0.1678919267707777,0.1213626070060696,0.0877283539631956,1.3833909052594835,1.0,0.7228614820280528
2.0117484049212604,0.4699263335133267,0.3330625036393364,0.1970111628473367,0.4315680850630048,0.1706166718549066,0.1709988709386003,0.1205608801976771,0.0850001275111204,1.4183611687159448,1.0,0.705039042280965
2.114742526881128,0.4784459279018876,0.3307401399370643,0.190813932161048,0.4261471060175883,0.1652497126474681,0.1740990185945253,0.1197202385492607,0.08232634298573,1.4542154334489537,1.0,0.6876560219336321
2.2230095692182843,0.4869419573582068,0.3283139405531033,0.1847441020886898,0.4206859915974482,0.1599930856081511,0.1771905913387679,0.1188420107990059,0.0797075252361943,1.4909760458230992,1.0,0.670701586924521
2.336819486069682,0.4954096415629351,0.3257876855814591,0.1788026728556058,0.415189022009262,0.1548476569575129,0.1802718496875982,0.1179275652530282,0.0771441058080181,1.528665917089042,1.0,0.6541651703102319
