architecture,phi_b,chi_C,exploration_range_score,gradient_guidance_score,escape_score,exploit_score,passive_score
mixed,0.0068461524583599,0.0013017791269111,5.325077191847197e-05,0.4935883164464243,0.0671697612936287,0.0035100909166238,0.8494688784679211
mixed,0.00729106090628,0.0013017791269111,5.9338235646725034e-05,0.5165976610806589,0.0654635987818097,0.0042752955991061,0.8420557640237349
mixed,0.0077648824595151,0.0013017791269111,6.599778512003054e-05,0.5395943805812164,0.0636414531473818,0.005207709809962,0.8341435871671232
mixed,0.0082694960836429,0.0013017791269111,7.325424036550822e-05,0.5621043610459405,0.0617023087334104,0.0063439025630122,0.8255713510234136
mixed,0.0088069028519018,0.0013017791269111,8.112656525393956e-05,0.5836482172476434,0.0596468051310987,0.0077283939008081,0.8167839301542703
mixed,0.0093792338805569,0.0013017791269111,8.962610261583533e-05,0.6045268536974528,0.0574774870515505,0.0094153410159623,0.8073824724450782
mixed,0.0099887587799597,0.0013017791269111,9.875475920063129e-05,0.6251311418808405,0.0551990612060841,0.0114705521543863,0.7975394584037278
mixed,0.0106378946548135,0.0013017791269111,0.0001085031457917,0.6451041892574819,0.0528186174732726,0.01397417808487,0.7872099606540816
mixed,0.0113292156893358,0.0013017791269111,0.0001188487922907,0.6640881447754671,0.0503457098207371,0.0170237106268798,0.7762404183809266
mixed,0.012065463355328,0.0013017791269111,0.0001297546804322,0.6817160694749842,0.0477924616267778,0.0207368395271323,0.7647622756129171
mixed,0.0128495572836338,0.0013017791269111,0.000141168045239,0.6985162237154324,0.0451734654875453,0.0252555353444701,0.7527551901398923
mixed,0.0136846068420965,0.0013017791269111,0.0001530198861396,0.714897725296913,0.0425055944768174,0.0307503760541771,0.7401559826557531
mixed,0.0145739234659294,0.0013017791269111,0.0001652250266616,0.730303326923546,0.0398076897359123,0.0374252503723915,0.7268904926516265
mixed,0.0155210337893951,0.0013017791269111,0.000177683037373,0.7441668728760757,0.0371000906842316,0.0455222920679801,0.713069732823996
mixed,0.0165296936308689,0.0013017791269111,0.0001902800333834,0.7559145258214369,0.0344040716837894,0.0553266946454226,0.6985919859484799
mixed,0.0176039028867443,0.0013017791269111,0.0002028913358265,0.7666298247700212,0.0317412165486612,0.0671709847023512,0.6834869115059732
mixed,0.0187479213932434,0.0013017791269111,0.0002153848953465,0.7771215683474658,0.0291327045127706,0.081438033574166,0.6677687800146432
mixed,0.0199662858190327,0.0013017791269111,0.000227625299598,0.7863906690446815,0.0265986436736268,0.0986053109928542,0.651417310513804
mixed,0.0212638276556343,0.0013017791269111,0.0002394782396954,0.7934299657030743,0.0241574326439878,0.1203614338019768,0.63444124460219
mixed,0.0226456923769722,0.0013017791269111,0.0002508148866516,0.7972247104802362,0.0218252148568765,0.1480135833977598,0.6168606734369646
mixed,0.0241173598440342,0.0013017791269111,0.0002615163253758,0.7982874895871618,0.0196154567009389,0.1822057527802277,0.5986698222618434
mixed,0.0256846660355632,0.0013017791269111,0.0002714771956536,0.7979777770935527,0.0175386822295907,0.2231500398837893,0.5799009798163167
mixed,0.0273538261909545,0.0013017791269111,0.0002806090150381,0.7965596165947918,0.0156023432673486,0.2703850441991473,0.5605841650668855
mixed,0.0291314594571305,0.0013017791269111,0.0002888421422354,0.7943022526361819,0.0138108568178188,0.3225082791454839,0.5407117059514475
mixed,0.0310246151371348,0.0013017791269111,0.0002961273138053,0.7914807893157717,0.0121657512739042,0.3769052014638234,0.5202992531129539
mixed,0.0330408006445325,0.0013017791269111,0.0003024359880975,0.7865392751710532,0.0106659375267006,0.4295053272982008,0.4997258168049226
mixed,0.0351880112744749,0.0013017791269111,0.0003077597983831,0.7784718789268791,0.009308038930443,0.4745873715285933,0.4788477925245544
mixed,0.0374747619094836,0.0013017791269111,0.0003121096437409,0.7683903232519699,0.037526232075643,0.5124811536198528,0.4573987220805414
mixed,0.0399101207856892,0.0013017791269111,0.0003155138988186,0.7574135131946901,0.1391402273356748,0.5493766179105124,0.4354449506004935
mixed,0.0425037454534223,0.0013017791269111,0.0003180164368412,0.74666583751855,0.3067052593853037,0.5937865822905584,0.4130621079474145
mixed,0.0452659210747644,0.0013017791269111,0.0003196745188356,0.7357908963884168,0.5362825549271539,0.6323340601907643,0.3903346191726657
mixed,0.0482076012099262,0.0013017791269111,0.0003205565426475,0.7240105084657431,0.8185126791587766,0.6681804858989546,0.3673553768160675
mixed,0.0513404512541972,0.0013017791269111,0.0003207397951815,0.7118206736214507,1.0,0.704052126743447,0.3442252437890284
mixed,0.0546768946977156,0.0013017791269111,0.0003203086565292,0.6997183244178541,1.0,0.7375190840464567,0.3210522132707955
mixed,0.0582301623915055,0.0013017791269111,0.0003193524826023,0.688200252241076,1.0,0.768574954737505,0.2979506876224458
mixed,0.062014345015149,0.0013017791269111,0.0003179642850143,0.6770550446433924,1.0,0.7969619958094232,0.2750402570018875
mixed,0.0660444489541549,0.0013017791269111,0.000316239280275,0.6659456129715052,1.0,0.8224920586782627,0.2524444011120056
mixed,0.0703364558086107,0.0013017791269111,0.0003142736729848,0.6551791104622094,1.0,0.845050558977366,0.2302889868752145
mixed,0.0749073857691021,0.0013017791269111,0.0003121637613463,0.6450623204654563,1.0,0.864596321364937,0.2087003446923814
mixed,0.0797753651112196,0.0013017791269111,0.0003100050932606,0.6359008333185231,1.0,0.8811570304407945,0.1878033036117919
mixed,0.0849596980763072,0.0013017791269111,0.0003078918587241,0.6273257270147463,1.0,0.8948205618235565,0.1677187997762955
mixed,0.0904809434234996,0.0013017791269111,0.0003080578541797,0.6190176077289917,1.0,0.9058221790183066,0.1485614373164539
mixed,0.0963609959566181,0.0013017791269111,0.0003196842124999,0.6113569171078657,1.0,0.9142795707339342,0.130436866317344
mixed,0.1026231733492267,0.0013017791269111,0.0003294305295988,0.6047236696079461,1.0,0.920505965054412,0.1134390634353713
mixed,0.1092923086121561,0.0013017791269111,0.0003404649590128,0.5994982143285783,1.0,0.9251713379813116,0.0976477462530419
mixed,0.1163948485701819,0.0013017791269111,0.0003587125353541,0.5950500781257635,1.0,0.9277679337691768,0.0831258377479158
mixed,0.1239589587383711,0.0013017791269111,0.0003736973878164,0.590795224113811,1.0,0.9284375153954972,0.0699173507065873
mixed,0.1320146350139898,0.0013017791269111,0.0003878169455708,0.5871815550055784,1.0,0.9272659025683968,0.0580455669535628
mixed,0.1405938226268935,0.0013017791269111,0.0004122554599738,0.5846544071713532,1.0,0.9287484393468652,0.0475119129300263
mixed,0.1497305428201024,0.0013017791269111,0.0004293852803098,0.5836556619611865,1.0,0.9317502140335228,0.0382954686520251
mixed,0.1594610277629228,0.0013017791269111,0.0004537909220827,0.5838512845799356,1.0,0.9331115960454572,0.030353340649388
mixed,0.1698238642316188,0.0013017791269111,0.0004776758340068,0.5845396060363649,1.0,0.9331464108680512,0.0236219078941311
mixed,0.1808601466274073,0.0013017791269111,0.0005045794016473,0.5856071346129291,1.0,0.934233832181019,0.0180189755486219
mixed,0.1926136399385797,0.0013017791269111,0.000529523637216,0.5869382787381126,1.0,0.9356594260214878,0.0134468139111465
mixed,0.2051309532929834,0.0013017791269111,0.0005654744862872,0.5884150366913512,1.0,0.9357344526824356,0.0097959429560011
mixed,0.2184617247890967,0.0013017791269111,0.0005902688024476,0.5905781193522399,1.0,0.9373232254901857,0.0069494806493193
mixed,0.2326588183386534,0.0013017791269111,0.0006186836864361,0.5937667418829559,1.0,0.937848949511627,0.0047878055575869
mixed,0.2477785333014092,0.0013017791269111,0.0006545359228538,0.597560292637725,1.0,0.9389031320007332,0.0031932176555705
mixed,0.2638808277433672,0.0013017791269111,0.0006878320150051,0.6015409425587126,1.0,0.9398640484538634,0.0020542670656409
mixed,0.2810295562038046,0.0013017791269111,0.0007171034230489,0.6052945907384801,1.0,0.9407361385335292,0.0012694277719804
mixed,0.2992927229139804,0.0013017791269111,0.0007409840912762,0.6091983024700851,1.0,0.9416439631107056,0.0007498510220552
mixed,0.3187427514716758,0.0013017791269111,0.0007653108589959,0.6135366374425069,1.0,0.9425083036794788,0.0004210094655553
mixed,0.3394567720409776,0.0013017791269111,0.0007855773516611,0.6177469539192918,1.0,0.9433662983296288,0.0002231763727841
mixed,0.3615169272162095,0.0013017791269111,0.0007907928317555,0.6212420926244592,1.0,0.9442314631894267,0.0001108093671706
mixed,0.3850106977629344,0.0013017791269111,0.0007782082373266,0.6234006130962311,1.0,0.9451138360613848,5.103897932191306e-05
mixed,0.4100312495277678,0.0013017791269111,0.0007519552575894,0.6245549500830431,1.0,0.946106897125984,2.15545283744268e-05
mixed,0.436677802892698,0.0013017791269111,0.0007189470586847,0.6253750244648484,1.0,0.9471631548879276,8.226271719090327e-06
mixed,0.4650560262389961,0.0013017791269111,0.0006860229484294,0.6257196364742046,1.0,0.9482033281198814,2.7861861059896885e-06
mixed,0.4952784549810292,0.0013017791269111,0.0006552646069258,0.6254641241824613,1.0,0.9491013524825596,8.182327298245262e-07
mixed,0.5274649378316696,0.0013017791269111,0.0006279462525072,0.6245131507670156,1.0,0.9496851313447052,2.0212711945554586e-07
mixed,0.5617431120689951,0.0013017791269111,0.0006162063093529,0.6158513433151857,1.0,0.9497199577929116,4.0325511105256635e-08
mixed,0.5982489096889749,0.0013017791269111,0.0006415338916723,0.5946766690109019,1.0,0.9488541481274948,6.141018793273126e-09
mixed,0.6371270964513206,0.0013017791269111,0.0006647240788426,0.5642635527838201,1.0,0.9470648082514634,6.580797892088732e-10
mixed,0.6785318459561102,0.0013017791269111,0.0006837513037703,0.5279853007386623,1.0,0.943088673438696,4.385183243555641e-11
mixed,0.7226273510277293,0.0013017791269111,0.0006948706613015,0.4842116568966346,1.0,0.9327609823059492,1.4854743167478677e-12
mixed,0.769588474830598,0.0013017791269111,0.0006909827129521,0.428530004111973,1.0,0.9115711131476,1.7806252014408953e-14
mixed,0.8196014442987214,0.0013017791269111,0.0006573007491485,0.3620752555001574,1.0,0.8679139599520466,3.53578445273604e-17
mixed,0.8728645886288959,0.0013017791269111,0.0005565370085364,0.2770397027596906,1.0,0.7607934467256425,1.4359930971971821e-21
mixed,0.92,0.0013017791269111,0.0003332431149511,0.1720835624852881,1.0,0.4508860498987738,1.3692657994317026e-29
mixed,0.9295891257661136,0.0013017791269111,0.0002540177271688,0.1418186510943683,1.0,0.3008660776171074,6.093847703057948e-33
mixed,0.9327282867797028,0.0013017791269111,0.0002238254364272,0.1304362278714448,1.0,0.2389941713658979,2.012665344904712e-34
mixed,0.9434314575050762,0.0013017791269111,9.951700874038932e-05,0.0804020964038229,1.0,0.0208090939568645,1.8125724421570536e-43
mixed,0.9524317153998912,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.96,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.9663641433898514,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.971715728752538,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.9762158576999456,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.98,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.9831820716949256,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.9858578643762692,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.9881079288499728,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.99,0.0013017791269111,0.0,0.0,0.0,0.0,1.0
mixed,0.0025,0.0014214003069246,8.859287845552853e-06,0.1959537667141664,0.0894755068541782,0.0001509178043303,0.8937331371048828
mixed,0.0026624666009945,0.0014214003069246,1.0010481673816632e-05,0.2086074536684134,0.088960695207823,0.0001834776307147,0.8934479741186434
mixed,0.0028354913605645,0.0014214003069246,1.1305328371236042e-05,0.2221041058368217,0.088400883281564,0.0002231170066641,0.8930056095221017
mixed,0.0030197604179647,0.0014214003069246,1.276013063034036e-05,0.2363912759049922,0.0877920453262637,0.0002713817767679,0.8923687331483533
mixed,0.0032160045023345,0.0014214003069246,1.43925926749943e-05,0.2514169709527679,0.0871298203036485,0.0003301551335125,0.8914978397209249
mixed,0.0034250018304455,0.0014214003069246,1.6221825717366216e-05,0.267129587990458,0.0864095528417435,0.0004017311461972,0.8903521796280034
mixed,0.0036475811927626,0.0014214003069246,1.826829793571951e-05,0.2837614082477584,0.0856262704326455,0.0004889042340325,0.888890384766753
mixed,0.0038846252400585,0.0014214003069246,2.055373442999543e-05,0.3014532279955363,0.0847746960328768,0.0005950784633286,0.8870714127917733
mixed,0.0041370739836145,0.0014214003069246,2.310095987922967e-05,0.3200167406453069,0.0838492815013395,0.0007244009325354,0.884855166951484
mixed,0.0044059285228868,0.0014214003069246,2.598264431156028e-05,0.3392637727813659,0.0828442343565072,0.000881924034947,0.8822031138205614
mixed,0.0046922550154221,0.0014214003069246,2.92191203444484e-05,0.3590062335275611,0.0817535635915068,0.0010738043294849,0.8790789584972661
mixed,0.0049971889047642,0.0014214003069246,3.282812807339997e-05,0.3795566908573839,0.0805711745334812,0.0013075449275176,0.8754495805007412
mixed,0.0053219394231181,0.0014214003069246,3.6844811193390856e-05,0.4011044006676521,0.0792909391826551,0.0015922910296625,0.871287671480709
mixed,0.0056677943866273,0.0014214003069246,4.130567544399337e-05,0.4232749992173385,0.0779068431878252,0.001939190839611,0.8665838231449466
mixed,0.0060361253022798,0.0014214003069246,4.624806113733942e-05,0.4456927677069348,0.0764131148459487,0.00236183590248,0.861191266121484
mixed,0.0064283928066953,0.0014214003069246,5.170948235443471e-05,0.4679799358331509,0.074804418318112,0.0028767968541061,0.8550854174099269
mixed,0.0068461524583599,0.0014214003069246,5.772678162261045e-05,0.490463112025394,0.0730760779528356,0.0035042764426502,0.8482943164445049
mixed,0.00729106090628,0.0014214003069246,6.433503449266438e-05,0.5134132327654249,0.0712243038757768,0.0042689013867755,0.840849656045071
mixed,0.0077648824595151,0.0014214003069246,7.15662698276896e-05,0.536364361247674,0.0692465057086343,0.0052006839956972,0.8330569578321319
mixed,0.0082694960836429,0.0014214003069246,7.944794914545194e-05,0.5588458475156685,0.0671415303342667,0.006336185246059,0.8245355205448724
mixed,0.0088069028519018,0.0014214003069246,8.800121179442777e-05,0.5803814878275151,0.0649100225876418,0.0077199174692841,0.8157063711294759
mixed,0.0093792338805569,0.0014214003069246,9.723901213538088e-05,0.6012703422244877,0.0625546857489118,0.0094060264101347,0.8062825914303016
mixed,0.0099887587799597,0.0014214003069246,0.0001071640646745,0.6219012804411878,0.0600805632587365,0.0114603065936132,0.7965145387212954
mixed,0.0106378946548135,0.0014214003069246,0.0001177668693621,0.6419190004171488,0.0574952867956822,0.0139628915921179,0.7861524819604514
mixed,0.0113292156893358,0.0014214003069246,0.0001290237054156,0.6609668297643623,0.0548091655452328,0.017011251387937,0.7752467688692993
mixed,0.012065463355328,0.0014214003069246,0.0001408949866658,0.6786785192621082,0.0520353013528391,0.0207230484717923,0.7637872204890852
mixed,0.0128495572836338,0.0014214003069246,0.0001533240132593,0.6955782661816124,0.0491894833259777,0.0252402222329473,0.7517791503472041
mixed,0.0136846068420965,0.0014214003069246,0.0001662362788663,0.7120722042228331,0.0462899908648365,0.0307333031451744,0.739204194188443
mixed,0.0145739234659294,0.0014214003069246,0.0001795395548598,0.7276035473008178,0.0433572539527293,0.0374061278369523,0.7259569881089353
mixed,0.0155210337893951,0.0014214003069246,0.0001931248874795,0.7416062467601435,0.0404133442381162,0.0455007508807004,0.7121296409144584
mixed,0.0165296936308689,0.0014214003069246,0.0002068684274726,0.7535054047188987,0.0374813830907866,0.0553022783636639,0.6976963597817899
mixed,0.0176039028867443,0.0014214003069246,0.0002206343851859,0.7643782820790338,0.0345848291041028,0.067143105550228,0.6825904648365313
mixed,0.0187479213932434,0.0014214003069246,0.0002342787217395,0.7750291505359196,0.031746742003067,0.0814059402702196,0.6668937374210705
mixed,0.0199662858190327,0.0014214003069246,0.0002476534991563,0.7844595656165991,0.0289890305408066,0.0985680033905815,0.6505494990975069
mixed,0.0212638276556343,0.0014214003069246,0.0002606117268176,0.7916620516780178,0.0263317605801794,0.1203170852418444,0.6335954556174265
mixed,0.0226456923769722,0.0014214003069246,0.000273012307395,0.7956213078815303,0.0237925613191085,0.1479594262393062,0.6160222528553623
mixed,0.0241173598440342,0.0014214003069246,0.0002847246646056,0.7968456485580241,0.0213861690943274,0.1821380177834153,0.5978442086735638
mixed,0.0256846660355632,0.0014214003069246,0.0002956330831626,0.7966900072959485,0.0191241174791794,0.2230638589787103,0.5790920750377069
mixed,0.0273538261909545,0.0014214003069246,0.0003056398646089,0.795416791003215,0.0170146060284551,0.2702744081184848,0.5597811895715914
mixed,0.0291314594571305,0.0014214003069246,0.0003146682183266,0.79329407496325,0.0150625257793229,0.3223662896547677,0.5399349927016054
mixed,0.0310246151371348,0.0014214003069246,0.0003226633962755,0.7905963530168142,0.0132696242191486,0.3767248075722841,0.5195555090061708
mixed,0.0330408006445325,0.0014214003069246,0.0003295932998582,0.7857689906870794,0.0116347880042055,0.4292810277028923,0.4987571739011192
mixed,0.0351880112744749,0.0014214003069246,0.0003354480940597,0.7778068018709628,0.0101544077260838,0.474318333328095,0.478001625105356
mixed,0.0374747619094836,0.0014214003069246,0.0003402389802621,0.7678200809645992,0.0376968970109556,0.5121683187103369,0.4566628679236574
mixed,0.0399101207856892,0.0014214003069246,0.0003439962510775,0.756927415035301,0.13929235537758,0.5490110998170542,0.43480788494881
mixed,0.0425037454534223,0.0014214003069246,0.0003467674364791,0.7462531476718599,0.3068254324685384,0.5933560654847544,0.4125129043297669
mixed,0.0452659210747644,0.0014214003069246,0.0003486146404972,0.7354420735868151,0.5363600693720272,0.6318326203948642,0.3898630966357447
mixed,0.0482076012099262,0.0014214003069246,0.0003496122639375,0.7237172218956235,0.8185413994783518,0.6676001420131544,0.3669522065506067
mixed,0.0513404512541972,0.0014214003069246,0.0003498445694358,0.7115752523529296,1.0,0.7033745069722711,0.3438818108835247
mixed,0.0546768946977156,0.0014214003069246,0.000349403539651,0.6995136356135029,1.0,0.7367336556032672,0.3207607908452657
mixed,0.0582301623915055,0.0014214003069246,0.0003483867851132,0.688030145112358,1.0,0.7676664984298818,0.297704297586893
mixed,0.062014345015149,0.0014214003069246,0.0003468958753602,0.6769141304307057,1.0,0.7959135099951667,0.2748326892036842
mixed,0.0660444489541549,0.0014214003069246,0.0003450347775856,0.6658293191985486,1.0,0.8212845216379797,0.252270124983464
mixed,0.0703364558086107,0.0014214003069246,0.0003429086923349,0.6550834006710597,1.0,0.8436628105661036,0.2301431664336351
mixed,0.0749073857691021,0.0014214003069246,0.0003406228602254,0.6449837173038765,1.0,0.8630045260899282,0.2085787531098014
mixed,0.0797753651112196,0.0014214003069246,0.0003382817171459,0.6358364529452851,1.0,0.8793343836528322,0.1877022252800858
mixed,0.0849596980763072,0.0014214003069246,0.0003359882881726,0.6272730561650203,1.0,0.8927371711707864,0.1676350670343636
mixed,0.0904809434234996,0.0014214003069246,0.0003362701139362,0.6189747479220521,1.0,0.9034529769249128,0.148492295962121
mixed,0.0963609959566181,0.0014214003069246,0.0003489653483399,0.611322008244851,1.0,0.9115906928689688,0.1303799717725087
mixed,0.1026231733492267,0.0014214003069246,0.000359607228706,0.6046954449254748,1.0,0.917565764352467,0.113392415531814
mixed,0.1092923086121561,0.0014214003069246,0.0003716560125788,0.5994753052519358,1.0,0.9218358198598852,0.0976096363965094
mixed,0.1163948485701819,0.0014214003069246,0.0003915781257532,0.5950315909073506,1.0,0.9239840849127052,0.0830948417286393
mixed,0.1239589587383711,0.0014214003069246,0.0004079371386073,0.5907803757956157,1.0,0.9241410727068232,0.0698922451515793
mixed,0.1320146350139898,0.0014214003069246,0.0004233510715455,0.5871696921255297,1.0,0.92236196699678,0.0580253372371247
mixed,0.1405938226268935,0.0014214003069246,0.0004500298953193,0.5846449308423015,1.0,0.925840081280098,0.047495701448422
mixed,0.1497305428201024,0.0014214003069246,0.000468727947193,0.5836480936529301,1.0,0.9284603528015526,0.0382825632394798
mixed,0.1594610277629228,0.0014214003069246,0.000495368410584,0.5838453293896082,1.0,0.9294604336932304,0.0303431464959912
mixed,0.1698238642316188,0.0014214003069246,0.0005214391578933,0.5845349677316404,1.0,0.929011943118523,0.0236139255266402
mixed,0.1808601466274073,0.0014214003069246,0.0005508031000924,0.5856034918078339,1.0,0.9310766897484418,0.0180127911675629
mixed,0.1926136399385797,0.0014214003069246,0.0005780269135741,0.5869354717731088,1.0,0.9321110542417972,0.0134420797344774
mixed,0.2051309532929834,0.0014214003069246,0.0006172640954363,0.5884128269537973,1.0,0.9327083964456911,0.0097923710220523
mixed,0.2184617247890967,0.0014214003069246,0.000644316527956,0.5905765120547496,1.0,0.9339063619202008,0.006946829675913
mixed,0.2326588183386534,0.0014214003069246,0.0006753219231349,0.5937655721834546,1.0,0.9347545844628986,0.0047858767305804
mixed,0.2477785333014092,0.0014214003069246,0.0007144398581394,0.5975594235612358,1.0,0.935431757137461,0.0031918458476977
mixed,0.2638808277433672,0.0014214003069246,0.0007507617099773,0.6015403187848012,1.0,0.9365583873719854,0.002053317029727
mixed,0.2810295562038046,0.0014214003069246,0.0007826829152378,0.6052941777812432,1.0,0.9375182044595952,0.001268789948125
mixed,0.2992927229139804,0.0014214003069246,0.0008087105999556,0.6091979491614917,1.0,0.9384393566940828,0.0007494379681342
mixed,0.3187427514716758,0.0014214003069246,0.0008352069435729,0.6135364201402272,1.0,0.9393735087715028,0.0004207529157414
mixed,0.3394567720409776,0.0014214003069246,0.0008572688928901,0.6177467160063844,1.0,0.9403357032286984,0.0002230246039283
mixed,0.3615169272162095,0.0014214003069246,0.0008628710930054,0.621241909589434,1.0,0.9412210565210248,0.0001107245145442
mixed,0.3850106977629344,0.0014214003069246,0.000849042169708,0.6234004733516716,1.0,0.9421655489510632,5.0994569371111714e-05
mixed,0.4100312495277678,0.0014214003069246,0.0008202597811774,0.6245548352740546,1.0,0.943188356431108,2.153302584911283e-05
mixed,0.436677802892698,0.0014214003069246,0.0007841591610558,0.6253748721320567,1.0,0.944298723059711,8.21677490108046e-06
mixed,0.4650560262389961,0.0014214003069246,0.0007481473597975,0.6257194677358817,1.0,0.9453664328814392,2.7824270436714597e-06
mixed,0.4952784549810292,0.0014214003069246,0.0007144950289989,0.6254639252774907,1.0,0.9462512086141356,8.169283470589915e-07
mixed,0.5274649378316696,0.0014214003069246,0.0006846106347547,0.6245129117686554,1.0,0.9467867588760048,2.0174176397605713e-07
mixed,0.5617431120689951,0.0014214003069246,0.0006719129576123,0.6158511082015142,1.0,0.9466880493380136,4.023231333321573e-08
mixed,0.5982489096889749,0.0014214003069246,0.0006994159963105,0.5946763703735254,1.0,0.945625004744123,6.123522586821895e-09
mixed,0.6371270964513206,0.0014214003069246,0.0007245596482417,0.5642632883112091,1.0,0.94363942278212,6.557214282882512e-10
mixed,0.6785318459561102,0.0014214003069246,0.0007451304222293,0.5279849867202983,1.0,0.9387228339797746,4.364883299119541e-11
mixed,0.7226273510277293,0.0014214003069246,0.0007570428712787,0.4842113979581274,1.0,0.926974709664803,1.4762593796515052e-12
mixed,0.769588474830598,0.0014214003069246,0.0007525635452778,0.4285297779579403,1.0,0.9035651986626444,1.7649866651686288e-14
mixed,0.8196014442987214,0.0014214003069246,0.0007156085290125,0.3620751057854897,1.0,0.8560665593968748,3.487519555140778e-17
mixed,0.8728645886288959,0.0014214003069246,0.0006056739691986,0.2770396130819527,1.0,0.7411208248621821,1.3988593200490234e-21
mixed,0.92,0.0014214003069246,0.0003626859645272,0.1720835388413708,1.0,0.418507992569162,1.270948883267597e-29
mixed,0.9295891257661136,0.0014214003069246,0.0002765249534523,0.1418186253164958,1.0,0.2690582236508992,5.4502047150835195e-33
mixed,0.9327282867797028,0.0014214003069246,0.0002436873195886,0.1304362162870551,1.0,0.2092502877634659,1.7621840635372491e-34
mixed,0.9434314575050762,0.0014214003069246,0.0001084341684815,0.0804020889782028,1.0,0.0145573052611955,1.268047166031777e-43
mixed,0.9524317153998912,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.96,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.9663641433898514,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.971715728752538,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.9762158576999456,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.98,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.9831820716949256,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.9858578643762692,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.9881079288499728,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.99,0.0014214003069246,0.0,0.0,0.0,0.0,1.0
mixed,0.0025,0.0015520135411291,9.586674423189785e-06,0.1942779056152666,0.0972626295388126,0.0001499526174746,0.888732792251651
mixed,0.0026624666009945,0.0015520135411291,1.0833102351170909e-05,0.2068343961943928,0.096704128108147,0.0001823628570624,0.8887028102986485
mixed,0.0028354913605645,0.0015520135411291,1.2235234862600853e-05,0.2202290462828167,0.096096846904642,0.0002218341811898,0.8885212289320963
mixed,0.0030197604179647,0.0015520135411291,1.3810780728817845e-05,0.234410308788033,0.0954364067245544,0.0002699111341829,0.8881486877494761
mixed,0.0032160045023345,0.0015520135411291,1.5578987586195496e-05,0.2493270611860976,0.0947180891778232,0.0003284756270806,0.8875434841673477
mixed,0.0034250018304455,0.0015520135411291,1.7560640117153434e-05,0.2649286481585551,0.0939368481992039,0.0003998204686266,0.8866626724151419
mixed,0.0036475811927626,0.0015520135411291,1.977801730390628e-05,0.2814460150072723,0.0930872788867545,0.0004867388452945,0.8854627135483139
mixed,0.0038846252400585,0.0015520135411291,2.225478419859417e-05,0.2990194919693377,0.0921636723213706,0.000592633605665,0.8839003766408762
mixed,0.0041370739836145,0.0015520135411291,2.501583003322582e-05,0.3174630475813055,0.0911600031363889,0.0007216505759905,0.8819336075399526
mixed,0.0044059285228868,0.0015520135411291,2.8126570075407156e-05,0.3365908866776497,0.0900699867420382,0.0008788407913914,0.8795219502380389
mixed,0.0046922550154221,0.0015520135411291,3.163292677640344e-05,0.3562172293764093,0.0888871266686612,0.0010703595334912,0.87662747185557
mixed,0.0049971889047642,0.0015520135411291,3.5543524497129575e-05,0.3766530749024327,0.0876047902318851,0.0013037079644701,0.8732152821090122
mixed,0.0053219394231181,0.0015520135411291,3.989666004164723e-05,0.3980873881833852,0.0862163393788661,0.0015880295543337,0.8692554105773693
mixed,0.0056677943866273,0.0015520135411291,4.473213005576914e-05,0.4201496825134979,0.0847152175987904,0.0019344701641115,0.8647292984802611
mixed,0.0060361253022798,0.0015520135411291,5.0090710955455115e-05,0.4424682351555629,0.0830951428291346,0.0023566183936358,0.8595827578949349
mixed,0.0064283928066953,0.0015520135411291,5.601342089591084e-05,0.4646689109710365,0.0813503176254712,0.0028710418196652,0.8536412153273992
mixed,0.0068461524583599,0.0015520135411291,6.254061751057304e-05,0.4870768887903703,0.0794756189694425,0.0034979384621747,0.8470058471268102
mixed,0.00729106090628,0.0015520135411291,6.971081295100276e-05,0.5099623865610368,0.0774669088540695,0.0042619302202998,0.8396186884912119
mixed,0.0077648824595151,0.0015520135411291,7.755928333386786e-05,0.5328636340745191,0.0753213187461295,0.0051930231008299,0.8318720533998715
mixed,0.0082694960836429,0.0015520135411291,8.611643165056803e-05,0.5553137533068205,0.073037555621331,0.0063277704804725,0.8234762000419285
mixed,0.0088069028519018,0.0015520135411291,9.54058867041315e-05,0.5768397940475939,0.0706162444057963,0.0077106728598537,0.8145313581799892
mixed,0.0093792338805569,0.0015520135411291,0.0001054424214572,0.5977390965769677,0.0680602469814903,0.009395866654773,0.8052322738473395
