date,condition,movie,global_track_uid,successful_passage_fraction,escape_passage_fraction,signed_passage_fraction,decision_fraction,productive_share,up_passage_count,down_passage_count,decision_count,first_passage_risk_time_s,up_first_passage_rate_s,down_first_passage_rate_s,decision_first_passage_rate_s,excess_first_passage_rate_s,first_passage_log_rate_ratio,up_first_passage_score_s,down_first_passage_score_s,net_first_passage_score_s,signed_first_passage_rate_s,episode_drift_speed_um_s,episode_receptor_gain_rate_s,selected_time_s,n_episodes,n_events,median_receptor_contrast_percent,value
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::2709,0.0,0.0,0.0,0.0,,0,0,0,49.99789404296877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063734882590696,-0.0014418110033234,49.99789404296877,2,25,11.298999546493,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::271,0.0,0.0,0.0,0.0,,0,0,0,45.990622070312526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0695411633126696,-0.0169115987035143,45.990622070312526,7,23,10.177918701990798,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::272,0.0,0.0,0.0,0.0,,0,0,0,37.803162841796905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230960330631794,0.0053856108910516,37.803162841796905,10,19,10.842829539122285,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::2789,0.0,0.0,0.0,0.0,,0,0,0,22.275345703125012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0298405819041457,0.0064522859623466,22.275345703125012,8,11,9.677499944395787,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::2858,0.0,0.0,0.0,0.0,,0,0,0,99.99772412109374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010458758257186,-0.0004511301413517,99.99772412109374,1,50,14.227462793639386,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::29,0.0,0.0,0.0,0.0,,0,0,0,4.0000930175781235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0382549355648114,-0.0080765536710156,4.0000930175781235,1,2,9.985351379267549,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::2905,0.0,0.0,0.0,0.0,,0,0,0,33.99295410156253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0202058368291867,0.0043035791485369,33.99295410156253,8,17,10.623627123541922,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::2999,0.0,0.0,0.0,0.0,,0,0,0,3.900891113281233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0251647195195875,0.0046705053280615,3.900891113281233,2,2,9.26049777259344,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::300,0.0,0.0,0.0,0.0,,0,0,0,5.901326660156249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804369301211905,0.0161841774649172,5.901326660156249,3,3,9.99981702819373,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3091,0.0,0.0,0.0,0.0,,0,0,0,10.108235107421876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637707514082839,0.0124181383261934,10.108235107421876,2,5,9.669415879434592,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::311,0.0,0.0,0.0,0.0,,0,0,0,13.880740966796877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592066217614378,0.0137428544966288,13.880740966796877,4,7,11.074474047436771,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::315,0.0,0.0,0.0,0.0,,0,0,0,153.84981591796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0153634168064588,0.005120493149917,153.84981591796875,5,77,15.032158735647965,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3157,0.0,0.0,0.0,0.0,,0,0,0,68.03343896484373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002427868633898,0.0008604973482681,68.03343896484373,2,34,17.40255385647339,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3182,0.0,0.0,0.0,0.0,,0,0,0,3.696516845703115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581849467497106,0.0112337779250426,3.696516845703115,2,2,9.652020622901391,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::319,0.0,0.0,0.0,0.0,,0,0,0,11.750874023437504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578317198369896,0.0107394458362228,11.750874023437504,6,6,9.259903385981444,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::320,1.0,0.0,1.0,1.0,1.0,1,0,1,183.91756396484377,0.0054372186018685,0.0,0.0054372186018685,0.0054372186018685,1.0986122886681098,0.0054372186018685,0.0,0.0054372186018685,0.0054372186018685,0.0041188509014768,0.0025969274707256,225.87008984375,1,113,19.15094369703308,0.0054372186018685
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3288,0.0,0.0,0.0,0.0,,0,0,0,2.000716796874997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708197643313902,0.0370735928274503,2.000716796874997,1,1,10.851669586526176,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3397,0.0,0.0,0.0,0.0,,0,0,0,66.00670996093747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048323927866314,0.0022741510485184,66.00670996093747,5,33,19.831590931491768,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3450,0.0,0.0,0.0,0.0,,0,0,0,71.89157080078122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0120792075224652,0.0027524396525465,71.89157080078122,4,36,10.555873843938198,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3473,0.0,0.0,0.0,0.0,,0,0,0,12.125195312499985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111551699508317,0.0020675839651434,12.125195312499985,5,6,9.252484512232812,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::35,0.0,0.0,0.0,0.0,,0,0,0,190.01951440429684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006159240370686,0.0021031152394055,190.01951440429684,10,95,12.614192422082848,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3528,0.0,0.0,0.0,0.0,,0,0,0,17.832517578124964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211707294948036,0.0039111220943878,17.832517578124964,5,9,9.23791832403472,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3630,0.0,0.0,0.0,0.0,,0,0,0,1.9990019531250027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923081778635801,0.022510385845791,1.9990019531250027,1,1,12.19306152866462,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::364,0.0,0.0,0.0,0.0,,0,0,0,29.97757031250002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0144044850131847,0.002988765704169,29.97757031250002,8,15,9.38796320526296,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::369,0.0,0.0,0.0,0.0,,0,0,0,183.73131616210935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172411156119041,0.0045795419798371,183.73131616210935,10,92,13.497838029768513,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3867,0.0,0.1428571428571428,-0.1428571428571428,0.1428571428571428,0.0,0,1,1,69.90463574218757,0.0,0.0143052029294317,0.0143052029294317,-0.0143052029294317,-1.0986122886681098,0.0,0.035717126254783,-0.035717126254783,-0.035717126254783,0.0089598754252226,-0.0013286855927821,69.90463574218757,7,35,12.974410643462084,-0.035717126254783
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3868,0.0,0.0,0.0,0.0,,0,0,0,31.872372802734333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090115400381828,0.0018195575188146,31.872372802734333,7,16,9.82772259851861,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3881,0.0,0.0,0.0,0.0,,0,0,0,9.998926025390633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008425762202218,-0.0017178308639576,9.998926025390633,1,5,10.273042553426675,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3909,0.0,0.0,0.0,0.0,,0,0,0,3.947694091796876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509146225505499,0.0097343176419509,3.947694091796876,2,2,9.5101124668571,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::391,0.0,0.0,0.0,0.0,,0,0,0,221.92286181640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047515950032357,0.0015729885850435,221.92286181640625,2,111,16.651389861530152,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::3921,0.0,0.0,0.0,0.0,,0,0,0,89.912294921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006976681681776,-0.0004872719224524,89.912294921875,2,45,11.513106392069028,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::401,0.0,0.0,0.0,0.0,,0,0,0,2.0000649414062366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1409145073644159,0.0280401951274901,2.0000649414062366,1,1,9.949364210945308,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::411,0.0,0.0,0.0,0.0,,0,0,0,55.92594213867186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0370652951738093,0.0073111534763102,55.92594213867186,16,28,9.48474206226101,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4117,0.25,0.0,0.25,0.25,1.0,1,0,1,11.9755319824219,0.0835035972905282,0.0,0.0835035972905282,0.0835035972905282,1.0986122886681098,0.0418167191982394,0.0,0.0418167191982394,0.0418167191982394,-0.0604158578923203,-0.0150832959780518,14.105754150390652,4,7,11.674446050971456,0.0418167191982394
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::43,0.0,0.0,0.0,0.0,,0,0,0,5.997882080078128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0561903638440728,-0.0105779860094619,5.997882080078128,1,3,9.512899544535149,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::443,0.5,0.0,0.5,0.5,1.0,1,0,1,75.8624638671875,0.0131817495639306,0.0,0.0131817495639306,0.0131817495639306,1.0986122886681098,0.0083520081734839,0.0,0.0083520081734839,0.0083520081734839,0.030173575249148,0.0075888628497176,75.8624638671875,2,38,11.122870099559131,0.0083520081734839
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4465,0.0,0.0,0.0,0.0,,0,0,0,20.158812744140647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446589061587561,0.0085380990136476,20.158812744140647,6,10,9.533744328706902,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4474,0.0,0.25,-0.25,0.25,0.0,0,1,1,33.89182983398436,0.0,0.0295056361635945,0.0295056361635945,-0.0295056361635945,-1.0986122886681098,0.0,0.1249715030801079,-0.1249715030801079,-0.1249715030801079,-0.1295809794955093,-0.0249298032428843,33.89182983398436,4,17,10.639221374049503,-0.1249715030801079
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4559,0.4,0.0,0.4,0.4,1.0,2,0,2,37.973522705078125,0.0526682766709063,0.0,0.0526682766709063,0.0526682766709063,1.6094379124341005,0.0541145991936296,0.0,0.0541145991936296,0.0541145991936296,0.0365986567617616,0.0092632276725425,40.013585693359374,5,20,16.053039936143527,0.0541145991936296
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::458,0.0,0.0,0.0,0.0,,0,0,0,19.665446777343732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519871609956227,0.0151676142685308,19.665446777343732,9,10,15.249030550571192,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::461,0.0,0.0,0.0,0.0,,0,0,0,225.87008984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006686873893905,0.0003100141636248,225.87008984375,1,113,15.19872748705306,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::467,0.0,0.0,0.0,0.0,,0,0,0,225.87008984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001797780710595,-5.8002718780139424e-05,225.87008984375,1,113,11.123816100119605,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::47,0.0,0.0,0.0,0.0,,0,0,0,2.000716796874997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0179849445940355,-0.0039405948351785,2.000716796874997,1,1,10.955259869094611,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4736,0.0,0.0,0.0,0.0,,0,0,0,61.87748583984376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0132528103723807,-0.0027686792690663,61.87748583984376,4,31,10.414970177060322,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4802,0.0,0.0,0.0,0.0,,0,0,0,5.9767180175781505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422515642307314,0.0094287487810293,5.9767180175781505,2,3,10.823118642872302,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4830,0.0,0.0,0.0,0.0,,0,0,0,54.001268066406254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002352557304039,-0.0001696002367867,54.001268066406254,4,27,12.022035578485774,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::488,0.0,0.0,0.0,0.0,,0,0,0,12.014187988281254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724316868732452,0.015816928462426,12.014187988281254,4,6,9.687261480082883,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::491,0.0,0.0,0.0,0.0,,0,0,0,3.9875800781250064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773081924972593,0.0163751977457392,3.9875800781250064,2,2,10.590677480920291,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::4926,0.0,0.0,0.0,0.0,,0,0,0,30.387900146484412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0096641106036351,0.001777849974462,30.387900146484412,3,15,12.862478022141683,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::50,0.0,0.0,0.0,0.0,,0,0,0,90.2723864746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0383253155699159,0.0076142396764443,90.2723864746094,22,45,9.90174318220706,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::513,0.0,0.0,0.0,0.0,,0,0,0,2.099528076171879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2504508790226683,-0.0467749700884674,2.099528076171879,1,1,9.338152509385647,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5145,0.0,0.0,0.0,0.0,,0,0,0,2.0021911621093693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1103020265117036,-0.0342352627655467,2.0021911621093693,1,1,15.518872974611304,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5171,0.0,0.0,0.0,0.0,,0,0,0,32.088717041015656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020007285359243,-0.0004147660768823,32.088717041015656,5,16,9.847610454335705,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::520,0.0,0.0,0.0,0.0,,0,0,0,225.87008984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028191505429193,0.0008694577018322,225.87008984375,1,113,12.429196810904182,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::523,0.0,0.0,0.0,0.0,,0,0,0,187.8636740722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014265703180703,-0.0007560311793603,187.8636740722656,4,94,11.109236273515682,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::534,0.0,0.0,0.0,0.0,,0,0,0,3.8771896972656226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442437470084249,0.0092874245838071,3.8771896972656226,2,2,10.440496086868984,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5383,0.25,0.0,0.25,0.25,1.0,1,0,1,12.11216040039062,0.0825616543162481,0.0,0.0825616543162481,0.0825616543162481,1.0986122886681098,0.1196204247669872,0.0,0.1196204247669872,0.1196204247669872,0.1775642593155941,0.0348727197704839,12.11216040039062,4,6,10.421812426926182,0.1196204247669872
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5391,0.0,0.0,0.0,0.0,,0,0,0,9.920534179687508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0052941063037764,-0.0009787679976206,9.920534179687508,4,5,9.251141535128513,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::541,0.0,0.0,0.0,0.0,,0,0,0,215.69079077148436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019442271322096,0.0010933314192889,215.69079077148436,3,108,15.49909282533767,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::56,0.0,0.0,0.0,0.0,,0,0,0,5.998571777343745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618694273543055,0.0298383152781492,5.998571777343745,3,3,9.215240323502028,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5757,0.0,0.0,0.0,0.0,,0,0,0,4.059445800781248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0926630181046825,-0.0196970982587174,4.059445800781248,1,2,10.55029136274062,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::591,0.0,0.2,-0.2,0.2,0.0,0,1,1,16.011018310546866,0.0,0.0624569893434744,0.0624569893434744,-0.0624569893434744,-1.0986122886681098,0.0,0.0999958009575771,-0.0999958009575771,-0.0999958009575771,-0.0238237309886891,-0.0044715071520006,16.011018310546866,5,8,9.710455401215668,-0.0999958009575771
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5920,0.0,0.0,0.0,0.0,,0,0,0,1.9668908691406273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241916278797748,0.0533957297127261,1.9668908691406273,1,1,11.03599352182644,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::5986,0.0,0.0,0.0,0.0,,0,0,0,37.952676025390645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106235905810702,0.0039729572068605,37.952676025390645,2,19,14.488208600962151,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::608,1.0,0.0,1.0,1.0,1.0,1,0,1,103.99791015625,0.0096155778370696,0.0,0.0096155778370696,0.0096155778370696,1.0986122886681098,0.0096155778370696,0.0,0.0096155778370696,0.0096155778370696,0.0050676079810377,0.0023934127480734,197.99581323242188,1,99,13.412224217403354,0.0096155778370696
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::622,0.0,0.0,0.0,0.0,,0,0,0,5.996353027343754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366016937389466,0.0076890929691033,5.996353027343754,2,3,10.436163190520851,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::639,0.0,0.0,0.0,0.0,,0,0,0,170.00471362304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026719739546423,0.0006207109104489,170.00471362304688,6,85,10.33800304518079,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::65,0.0,0.0,0.0,0.0,,0,0,0,29.85625268554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2037203077369596,0.0433786946069888,29.85625268554688,8,15,10.797081236893732,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::653,0.0,0.0,0.0,0.0,,0,0,0,3.9964189453124983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426311784627654,0.0089611278815433,3.9964189453124983,2,2,10.168632885300688,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::654,0.0,0.0,0.0,0.0,,0,0,0,6.019345214843753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026364948869867,0.0050763561179932,6.019345214843753,1,3,9.614358045048364,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::666,0.0,0.0,0.0,0.0,,0,0,0,101.87604443359376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0133462245064466,-0.0035790317552337,101.87604443359376,13,51,11.692930404707615,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::69,0.5,0.0,0.5,0.5,1.0,1,0,1,97.8377048339844,0.0102210083699004,0.0,0.0102210083699004,0.0102210083699004,1.0986122886681098,0.008082117693842,0.0,0.008082117693842,0.008082117693842,0.0037602000917211,0.0027037744564714,222.00022778320312,2,111,28.73952539188065,0.008082117693842
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::693,0.0,0.0,0.0,0.0,,0,0,0,58.00613085937495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0352330492477679,-0.0075802624783,58.00613085937495,15,29,10.542372229831928,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::716,0.0,0.0,0.0,0.0,,0,0,0,3.999327880859376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1331925394749688,-0.0293592028218481,3.999327880859376,1,2,11.028264677777392,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::78,0.0,0.0,0.0,0.0,,0,0,0,1.988708984375009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042598879097019,-0.0157035578011251,1.988708984375009,1,1,18.43189085487472,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::81,0.0,0.0,0.0,0.0,,0,0,0,17.995791992187495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047240718795847,0.0009277866822238,17.995791992187495,5,9,9.95667930902107,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::819,0.0,0.0,0.0,0.0,,0,0,0,1.988950927734379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0299900750704473,-0.0055450161376133,1.988950927734379,1,1,9.244752013104224,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::84,0.5,0.0,0.5,0.5,1.0,1,0,1,177.87226171875,0.0056220120570636,0.0,0.0056220120570636,0.0056220120570636,1.0986122886681098,0.0043912145382409,0.0,0.0043912145382409,0.0043912145382409,0.0027280222652943,0.0006060587144189,223.8723928222656,2,112,9.66358000123806,0.0043912145382409
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::87,0.0,0.0,0.0,0.0,,0,0,0,135.89092797851566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0082390717759069,-0.0015548292344703,135.89092797851566,9,68,9.363480591329267,0.0
2025-11-24,SBA_NAI,100XIAV032,2025-11-24::SBA_NAI::100XIAV032::100XIAV032::971,0.0,0.0,0.0,0.0,,0,0,0,21.992396728515615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449656563515624,0.0094574018711456,21.992396728515615,9,11,9.924494970310937,0.0
2025-11-24,SBA_NAI,100XIAV033,2025-11-24::SBA_NAI::100XIAV033::100XIAV033::1005,0.0,0.0,0.0,0.0,,0,0,0,122.11016943359373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163145403773452,0.0037628992989666,122.11016943359373,11,61,11.673685979919494,0.0
