architecture,K_D,K_C,n_binders,n_cleavers,mean_attachments,attachment_probability,speed,orientational_persistence_time,active_diffusivity,mobile_fraction,local_depletion_probability,receptor_contrast,persistence_length,diffusivity_shift
polarized,692.3666402678728,10.0,10.0,10.0,0.079782906001635,0.0079782906001635,0.0099972661012245,1816.008186281693,0.062415870668382,1.0,0.999992206178854,0.9999999800370052,18.15511708026025,0.062415870668382
polarized,650.1674304031648,10.0,10.0,10.0,0.0849172540234575,0.0084917254023457,0.0106411692563702,1794.0662947822734,0.0699973184296736,1.0,0.9999908388433684,0.9999999416362244,19.09096309992727,0.0699973184296736
polarized,610.5402296585327,10.0,10.0,10.0,0.0903790075246201,0.009037900752462,0.0113260423233002,1769.8579075755426,0.0783898511314483,1.0,0.9999890570652904,0.9999998402037552,20.045485567428212,0.0783898511314483
polarized,573.3282760724394,10.0,10.0,10.0,0.0961886450480092,0.0096188645048009,0.0120544015432616,1743.2336027782426,0.0876530593886832,1.0,0.9999867043827272,0.9999995886369532,21.013637831595528,0.0876530593886832
polarized,538.3843622033489,10.0,10.0,10.0,0.1023678731101137,0.0102367873110113,0.0128288996527469,1714.054267856028,0.0978443816793829,1.0,0.9999835548396508,0.9999990005911846,21.989430201687696,0.0978443816793829
polarized,505.570252789143,10.0,10.0,10.0,0.108939692798562,0.0108939692798562,0.0136523285149702,1682.196626308427,0.1090172927116313,1.0,0.9999792783267034,0.9999977004456124,22.965900969137376,0.1090172927116313
polarized,474.7561378997421,10.0,10.0,10.0,0.1159284690284902,0.011592846902849,0.0145276197252102,1647.5594341949504,0.1212192074774282,1.0,0.9999733872257898,0.9999949724606656,23.93511693466676,0.1212192074774282
polarized,445.8201194196514,10.0,10.0,10.0,0.1233600024258922,0.0123360002425892,0.0154578420787949,1610.0701794950153,0.1344891248692917,1.0,0.9999651538351484,0.9999895234709556,24.888210570411054,0.1344891248692917
polarized,418.6477288289951,10.0,10.0,10.0,0.1312616037803098,0.0131261603780309,0.0164461943992354,1569.6920280174102,0.1488550543389282,1.0,0.9999534821246076,0.99997913189627,25.81546023970445,0.1488550543389282
polarized,393.1314743754256,10.0,10.0,10.0,0.1396621709792743,0.0139662170979274,0.0174959918255975,1526.4306660532034,0.1643312904438061,1.0,0.9999367083115442,0.9999601595577112,26.7064184556082,0.1643312904438061
polarized,369.1704158455517,10.0,10.0,10.0,0.1485922683023607,0.014859226830236,0.0186106433310864,1480.340602730742,0.1809156227810389,1.0,0.9999122911892928,0.9999269138743644,27.550090965947355,0.1809156227810389
polarized,346.66976525371945,10.0,10.0,10.0,0.1580842079130518,0.0158084207913051,0.0197936180996753,1431.5304278059095,0.1985865926948021,1.0,0.9998763334600588,0.9998708677364436,28.33516658605499,0.1985865926948021
polarized,325.5405118685032,10.0,10.0,10.0,0.1681721333413025,0.0168172133341302,0.0210483985476055,1380.1664889692142,0.2173009334581015,1.0,0.9998228479538628,0.9997797723917318,29.050294321873434,0.2173009334581015
polarized,305.6990700935378,10.0,10.0,10.0,0.1788921046981948,0.0178892104698194,0.0223784183605698,1326.4744716837422,0.2369913575006405,1.0,0.999742646828768,0.9996367326214296,29.68440067195461,0.2369913575006405
polarized,287.0669488097448,10.0,10.0,10.0,0.1902821853057795,0.0190282185305779,0.0237869849993258,1270.738445284393,0.2575648817472719,1.0,0.999621689258466,0.999419348526611,30.22703633604645,0.2575648817472719
polarized,269.57044087089156,10.0,10.0,10.0,0.2023825293595305,0.020238252935953,0.0252771877071037,1213.297085393114,0.2789019072884944,1.0,0.999438680091571,0.9990990574187248,30.668738171963657,0.2789019072884944
polarized,253.1403315241567,10.0,10.0,10.0,0.2152354701671655,0.0215235470167165,0.0268517939747108,1154.536988108394,0.3008562853260759,1.0,0.9991616827756938,0.9986408242713588,31.001389340869753,0.3008562853260759
polarized,237.7116246022335,10.0,10.0,10.0,0.2288856084253078,0.0228885608425307,0.0285131394514402,1094.8832376992077,0.3232565982230213,1.0,0.998743519496566,0.998003321862972,31.218558439561917,0.3232565982230213
polarized,223.22328540381503,10.0,10.0,10.0,0.2433798999039694,0.0243379899903969,0.0302630179760514,1034.787647978681,0.3459088487129527,1.0,0.9981158161032332,0.9971397067016912,31.315797192174795,0.3459088487129527
polarized,209.61799924531277,10.0,10.0,10.0,0.2587677418075819,0.0258767741807581,0.0321025792755232,974.715333008668,0.3686006702033413,1.0,0.9971817505630632,0.9959990340118492,31.29087624897878,0.3686006702033413
polarized,196.84194472866113,10.0,10.0,10.0,0.2751010569697433,0.0275101056969743,0.0340322416592619,915.130440033672,0.391107044607963,1.0,0.9958079135891404,0.9945282716606604,31.143940284972647,0.391107044607963
polarized,184.8445808282741,10.0,10.0,10.0,0.2924343749165775,0.0292434374916577,0.0360516253798475,856.4819684027182,0.4131973454216238,1.0,0.9938161869858052,0.9926747834870892,30.877567069449206,0.4131973454216238
polarized,173.5784469548853,10.0,10.0,10.0,0.3108249087002802,0.031082490870028,0.0381595095861165,799.1905878527864,0.4346433403759907,1.0,0.990977125735303,0.9903890758983972,30.49672089830249,0.4346433403759907
polarized,162.99897520534324,10.0,10.0,10.0,0.3303326262598631,0.0330332626259863,0.0403538124261736,743.6372597276084,0.4552276248063113,1.0,0.9870068519342808,0.9876275557250284,30.0085984921617,0.4552276248063113
polarized,153.06431405563595,10.0,10.0,10.0,0.3510203149103441,0.0351020314910344,0.0426315904768228,690.1542735692432,0.4747518497902194,1.0,0.9815697243764112,0.9843550433703724,29.422374356633114,0.4747518497902194
polarized,143.73516279968806,10.0,10.0,10.0,0.3729536373948937,0.0372953637394893,0.0449890511999475,639.0190692408377,0.4930440917403309,1.0,0.974288816431374,0.9805468234123196,28.74886162381889,0.4930440917403309
polarized,134.97461607898632,10.0,10.0,10.0,0.3962011777572974,0.0396201177757297,0.0474215708419013,590.4509570458739,0.5099647866847932,1.0,0.9647653717698306,0.9761900848159905,28.000111888219344,0.5099647866847932
polarized,126.74801788800204,10.0,10.0,10.0,0.4208344751054644,0.0420834475105464,0.049923710349907,544.6106093083849,0.5254108111886513,1.0,0.9526069339276232,0.9712846875165608,27.188982312598213,0.5254108111886513
polarized,119.02282447787157,10.0,10.0,10.0,0.4469280431419309,0.044692804314193,0.0524892232342168,501.6020031604448,0.5393174991175441,1.0,0.9374620002018552,0.9658432731838752,26.32869951861892,0.5393174991175441
polarized,111.76847561598989,10.0,10.0,10.0,0.4745593731362941,0.0474559373136294,0.0551110514531146,461.47636151155416,0.5516585993528639,1.0,0.9190572612640086,0.959890801499208,25.432447503659414,0.5516585993528639
polarized,104.95627369223337,10.0,10.0,10.0,0.5038089178097096,0.0503808917809709,0.057781307873465,424.23757149940855,0.5624443679435207,1.0,0.8972322615471617,0.9534636322201896,24.513001730298456,0.5624443679435207
polarized,98.55927019356292,10.0,10.0,10.0,0.5347600533962344,0.0534760053396234,0.0604912462750346,389.8485515438226,0.5717181247704595,1.0,0.8719660717567426,0.9466082875049427,23.5824247414029,0.5717181247704595
polarized,92.55215909791352,10.0,10.0,10.0,0.5674990169438239,0.0567499016943823,0.0632312219771609,358.23807726678245,0.5795516799924478,1.0,0.8433914805204143,0.9393800230782128,22.651831384327252,0.5795516799924478
polarized,86.9111767656428,10.0,10.0,10.0,0.6021148157241402,0.060211481572414,0.0659906478684441,329.3076477769896,0.5860400524953534,1.0,0.8117941378162618,0.9318413177170256,21.73122502483694,0.5860400524953534
polarized,81.6140079325183,10.0,10.0,10.0,0.6386991054408219,0.0638699105440821,0.0687579519120784,302.9380619517745,0.5912958728199438,1.0,0.7775965735079722,0.9240603650444928,20.82940069601835,0.5912958728199438
polarized,76.63969743235928,10.0,10.0,10.0,0.6773460337674608,0.067734603376746,0.0715205431268966,278.99546636990397,0.5954438017271397,1.0,0.7413294681311351,0.9161096252040032,19.95390728471736,0.5954438017271397
polarized,71.96856730011521,10.0,10.0,10.0,0.7181520456173031,0.0718152045617303,0.0742647936535677,257.33672274824437,0.5986152176265982,1.0,0.7035944039611003,0.9080644702511226,19.11105861438373,0.5986152176265982
polarized,67.58213892744703,10.0,10.0,10.0,0.7612156464559178,0.0761215646455917,0.0769760448231602,237.81401694998215,0.6009433440713415,1.0,0.6650232125807589,0.9000019379388093,18.30598242831762,0.6009433440713415
polarized,63.46305996286578,10.0,10.0,10.0,0.8066371199261789,0.0806637119926178,0.0796386451245495,220.2786908685744,0.6025589116428289,1.0,0.6262388911282156,0.8919995945773431,17.54269649058275,0.6025589116428289
polarized,59.59503566725067,10.0,10.0,10.0,0.8545181960735605,0.085451819607356,0.0822360275527563,204.5843222268869,0.6035863828895608,1.0,0.5878220800450512,0.884134498581048,16.824201959512262,0.6035863828895608
polarized,55.962764453195526,10.0,10.0,10.0,0.9049616665515978,0.0904961666551597,0.0847508328913922,190.58910672566657,0.6041407175440655,1.0,0.5502856386295005,0.8764822515768413,16.15258553502669,0.6041407175440655
polarized,52.55187735318167,10.0,10.0,10.0,0.9580709433660708,0.095807094336607,0.0871650840239089,178.15761415548587,0.6043246207211486,1.0,0.5140583080581665,0.8691161224507524,15.52912340736208,0.6043246207211486
polarized,49.34888117711905,10.0,10.0,10.0,1.0139495579962885,0.1013949557996288,0.0894604140784348,167.16199757591144,0.6042261959774813,1.0,0.4794771232007636,0.8621062312853248,14.954381521319355,0.6042261959774813
polarized,46.34110513439105,10.0,10.0,10.0,1.072700598127403,0.1072700598127402,0.091618348405425,157.4827349941025,0.6039169222505305,1.0,0.4467873002263609,0.8555187829851141,14.428308082528906,0.6039169222505305
polarized,43.51665070924416,10.0,10.0,10.0,1.134426079753488,0.1134426079753488,0.0936206367822753,149.0089784426627,0.6034498823382826,1.0,0.4161478292970625,0.8494153448491757,13.950315448078426,0.6034498823382826
polarized,40.86434459123405,10.0,10.0,10.0,1.1992262530808735,0.1199226253080873,0.0954496281010049,141.63857792792285,0.6028581908820616,1.0,0.3876408850103601,0.8438521675207892,13.519349587975444,0.6028581908820616
polarized,38.373694474524115,10.0,10.0,10.0,1.2671988414874382,0.1267198841487438,0.0970886756619358,135.2778390065672,0.6021536031278236,1.0,0.3612833249788235,0.8388795533117189,13.13394623555618,0.6021536031278236
polarized,36.03484755118287,10.0,10.0,10.0,1.3384382137861697,0.1338438213786169,0.0985225569919313,129.84106404655037,0.6013253238257652,1.0,0.3370388624326594,0.8345412808254126,12.792273632419262,0.6013253238257652
polarized,33.83855153428233,10.0,10.0,10.0,1.4130344912073505,0.141303449120735,0.0997378887727178,125.24991957894034,0.6003390825863507,1.0,0.3148298724506537,0.8308740982437904,12.492162547756209,0.6003390825863507
polarized,31.776118056608645,10.0,10.0,10.0,1.4910725918556575,0.1491072591855657,0.1007235152351241,121.43266639725503,0.599136591666636,1.0,0.294548152802166,0.8279073000547599,12.231125023905664,0.599136591666636
polarized,29.83938830019264,10.0,10.0,10.0,1.572631216913492,0.1572631216913492,0.1014708477994507,118.32328589726828,0.5976355525829471,1.0,0.2760642685545327,0.8256624027860846,12.006364134412609,0.5976355525829471
polarized,28.020700720694048,10.0,10.0,10.0,1.657781784540355,0.1657781784540355,0.1019741350919139,115.86053609160406,0.5957304239668534,1.0,0.2592353478687159,0.824152934414222,11.814777959226806,0.5957304239668534
polarized,26.312860738959433,10.0,10.0,10.0,1.7465873192427337,0.1746587319242733,0.1022306458123911,113.98697405626405,0.5932941977046764,1.0,0.2439113645794578,0.8233843495608077,11.652961971972148,0.5932941977046764
polarized,24.709112279856043,10.0,10.0,10.0,1.8391013064334456,0.1839101306433445,0.1022407520663419,112.64798815759345,0.5901814438834292,1.0,0.2299400503662029,0.8233540785861913,11.51721502799273,0.5901814438834292
polarized,23.203111045791875,10.0,10.0,10.0,1.9353665239275943,0.1935366523927594,0.1020079072344695,111.7908925495512,0.5862328649687223,1.0,0.217170638500323,0.8240517136128408,11.40355499685317,0.5862328649687223
polarized,21.78889941919376,10.0,10.0,10.0,2.035413864187809,0.2035413864187809,0.1015385195606965,111.36414655359492,0.5812815319518745,1.0,0.2054566653793006,0.8254593288561908,11.30775057319247,0.5812815319518745
polarized,20.46088289466012,10.0,10.0,10.0,2.139261163177186,0.2139261163177185,0.1008417296113435,111.31677003331266,0.5751608471599277,1.0,0.194658056467786,0.8275519269593149,11.225375624907423,0.5751608471599277
polarized,19.213807947555622,10.0,10.0,10.0,2.246912053637098,0.2246912053637098,0.0999291058392575,111.59802913611864,0.5677140833840968,1.0,0.1846427081064235,0.8302979978522862,11.151891264995742,0.5677140833840968
polarized,18.042741251497876,10.0,10.0,10.0,2.358354862402367,0.2358354862402367,0.0988142770423368,112.15746057157688,0.5588050926985828,1.0,0.1752877510751903,0.833660172495795,11.082758381284764,0.5588050926985828
polarized,16.943050162522237,10.0,10.0,10.0,2.473561572914163,0.2473561572914163,0.0975125232395058,112.9452830366617,0.5483294869555473,1.0,0.1664806481775867,0.83759595078044,11.013579536905038,0.5483294869555473
polarized,15.910384392721523,10.0,10.0,10.0,2.592486875302646,0.2592486875302646,0.0960403470679728,113.9132093714752,0.5362253109795992,1.0,0.1581202367791946,0.8420584816568433,10.94026416366313,0.5362253109795992
polarized,14.940658800863334,10.0,10.0,10.0,2.7150673271960564,0.2715067327196056,0.0944150467670494,115.01562387386063,0.5224820310520817,1.0,0.1501177776867311,0.8469973731027278,10.859205506991918,0.5224820310520817
polarized,14.030037231905734,10.0,10.0,10.0,2.8412206486828637,0.2841220648682864,0.0926543091049106,116.2110319470053,0.5071466152196253,1.0,0.1423980142764685,0.8523595108577551,10.76745287541847,0.5071466152196253
polarized,13.17491734148208,10.0,10.0,10.0,2.970845174527634,0.2970845174527634,0.0907758369293149,117.4636345901333,0.4903256495865121,1.0,0.1349001832634388,0.8580898670369163,10.662859738678582,0.4903256495865121
polarized,12.371916345321608,10.0,10.0,10.0,3.1038194857514174,0.3103819485751417,0.0887970219604965,118.74484157945304,0.4721828334774208,1.0,0.1275788579000799,0.8641322822426823,10.544188305426374,0.4721828334774208
polarized,11.617857637231843,10.0,10.0,10.0,3.2400022409830775,0.3240002240983077,0.0867346692105744,120.03452688239696,0.4529317789994785,1.0,0.1204044569894699,0.8704302080807289,10.411154982992512,0.4529317789994785
polarized,10.909758222704642,10.0,10.0,10.0,3.3792322255420175,0.3379232225542017,0.0846047755765784,121.32185470644836,0.4328247035090011,1.0,0.1133632327582798,0.8769274001670078,10.264408289973318,0.4328247035090011
polarized,10.24481691843409,10.0,10.0,10.0,3.521328633026134,0.3521328633026134,0.0824223620254228,122.60556250982314,0.4121382041943069,1.0,0.1064565698012359,0.8835685543821552,10.105440059515256,0.4121382041943069
polarized,9.62040327106476,10.0,10.0,10.0,3.6660915902838815,0.3666091590283881,0.0802013561069291,123.89366689346257,0.3911577005477595,1.0,0.0996994916377806,0.8902998823244728,9.936440097915847,0.3911577005477595
polarized,9.034047151333576,10.0,10.0,10.0,3.8133029321133014,0.3813302932113301,0.0779545199988396,125.2026419675584,0.3701622425179257,1.0,0.0931183751394418,0.8970696234776306,9.760111857167583,0.3701622425179257
polarized,8.48342898244072,10.0,10.0,10.0,3.962727226954948,0.3962727226954948,0.0756934180327235,126.55618931509451,0.3494111915474343,1.0,0.0867479976403443,0.9038284940161596,9.57947054245595,0.3494111915474343
polarized,7.96637056399373,10.0,10.0,10.0,4.114113049365256,0.4114113049365255,0.0734284173347296,127.9837608158829,0.3291338635831715,1.0,0.0806281591880402,0.9105300731017478,9.397645001256867,0.3291338635831715
polarized,7.480826455225086,10.0,10.0,10.0,4.26719448933646,0.426719448933646,0.0711687151530262,129.51900548690676,0.3095226875822399,1.0,0.074800204173313,0.9171311287290096,9.217701208400904,0.3095226875822399
polarized,7.024875883396023,10.0,10.0,10.0,4.421692882757499,0.4421692882757499,0.0689223868624226,131.1982927631225,0.290729907584776,1.0,0.0693037917943621,0.9235918856380004,9.042499489509307,0.290729907584776
polarized,6.596715145376838,10.0,10.0,10.0,4.57731874169152,0.457731874169152,0.0666964491191225,133.0594267271326,0.2728674348157817,1.0,0.0641742279504202,0.9298762384721384,8.874591284525808,0.2728674348157817
polarized,6.194650472344998,10.0,10.0,10.0,4.733773857890464,0.4733773857890464,0.064496933448138,135.14062008925558,0.2560091920471435,1.0,0.0594405833246875,0.9359519132097228,8.716155580036828,0.2560091920471435
polarized,5.817091329374358,10.0,10.0,10.0,4.890753548281675,0.4890753548281675,0.0623289661910105,137.47975316752485,0.2401951858631311,1.0,0.0551247068548916,0.9417905801969824,8.568970887127135,0.2401951858631311
polarized,5.462544123409224,10.0,10.0,10.0,5.047949007235964,0.5047949007235963,0.0601968515069819,140.1139082671307,0.2254365674252286,1.0,0.0512411278137381,0.9473679218899564,8.43441613001935,0.2254365674252286
polarized,5.129606294732514,10.0,10.0,10.0,5.205049727425015,0.5205049727425015,0.0581041547680107,143.07914648300428,0.2117210524109634,1.0,0.047797746551811,0.9526636582832564,8.313492871323366,0.2117210524109634
polarized,4.816960768554367,10.0,10.0,10.0,5.361745949126436,0.5361745949126436,0.0560537842905244,146.41048177824993,0.1990182219900537,1.0,0.0447971574432192,0.9576615327072576,8.206861563469786,0.1990182219900537
polarized,4.523370744772102,10.0,10.0,10.0,5.517731097021202,0.5517731097021202,0.0540480698182932,150.14200411071295,0.1872843827432317,1.0,0.0422384309633846,0.962349260423876,8.114885520834285,0.1872843827432317
polarized,4.247674805290287,10.0,10.0,10.0,5.672704163886305,0.5672704163886305,0.0520888366175825,154.30710657215397,0.176466802083218,1.0,0.0401191998983482,0.9667184419784668,8.037677663168832,0.176466802083218
polarized,3.988782319545844,10.0,10.0,10.0,5.826372002099356,0.5826372002099356,0.050177474347386,158.9387782629145,0.1665072448115374,1.0,0.0384379375928262,0.9707644429118172,7.975146469092278,0.1665072448115374
polarized,3.745669130062843,10.0,10.0,10.0,5.978451486476124,0.5978451486476124,0.0483150001396105,164.06993279059313,0.1573448143324871,1.0,0.037196373249026,0.9744862409568948,7.927038825683396,0.1573448143324871
polarized,3.517373500969382,10.0,10.0,10.0,6.12867151554489,0.612867151554489,0.0465021155194716,169.73375037374592,0.1489181513555282,1.0,0.036402051845904,0.9778862414369598,7.892978467433092,0.1489181513555282
polarized,3.302992313449222,10.0,10.0,10.0,6.276774822771984,0.6276774822771984,0.0447392569521702,175.96401869149972,0.1411670694549114,1.0,0.0360711086084619,0.9809700612473532,7.8724994465755,0.1411670694549114
polarized,3.101677493077699,10.0,10.0,10.0,6.422519574309856,0.6422519574309856,0.0430266399281499,182.79546346546556,0.134033716792603,1.0,0.0362313874189792,0.9837462816340682,7.865074587027867,0.134033716792603
polarized,2.912632654908738,10.0,10.0,10.0,6.565680735340974,0.6565680735340974,0.0413642966107994,190.26406422989348,0.1274633522766951,1.0,0.0369260882488071,0.9862261700672788,7.870139187181502,0.1274633522766951
polarized,2.735109953041209,10.0,10.0,10.0,6.706051192827822,0.6706051192827822,0.0397521071800068,198.40735396271876,0.1214048169500844,1.0,0.0382181796986099,0.9884233719382493,7.8871104000275505,0.1214048169500844
polarized,2.5684071222017817,10.0,10.0,10.0,6.843442628243174,0.6843442628243175,0.0381898251219928,207.26470342259975,0.1158107708132304,1.0,0.0401958556140182,0.9903535736565952,7.915402777670794,0.1158107708132304
polarized,2.411864699640997,10.0,10.0,10.0,6.97768613944992,0.697768613944992,0.0366770968452946,216.877592394637,0.1106377538330988,1.0,0.0429793400635284,0.99203414002401,7.954440459832449,0.1106377538330988
polarized,2.2648634163526316,10.0,10.0,10.0,7.10863261615112,0.710863261615112,0.0352134761437174,227.28987080386048,0.1058461189626131,1.0,0.0467293326394991,0.993483730477367,8.00366644326037,0.1058461189626131
polarized,2.1268217472962094,10.0,10.0,10.0,7.236152878091602,0.7236152878091602,0.0337984341729125,238.54801299169907,0.1013998753325994,1.0,0.0516572991985548,0.9947219008104063,8.062549314179025,0.1013998753325994
polarized,1.99719361093156,10.0,10.0,10.0,7.360137589347225,0.7360137589347225,0.0324313657353198,250.70136850989255,0.0972664716097616,1.0,0.0580375911865707,0.9957686990976734,8.130587772489516,0.0972664716097616
polarized,1.8754662089649552,10.0,10.0,10.0,7.480496965506536,0.7480496965506537,0.031111592804966,263.80241267661467,0.0934165430933854,1.0,0.0662209301429742,0.9966442664348762,8.207313244162446,0.0934165430933854
polarized,1.7611579977610468,10.0,10.0,10.0,7.597160293286159,0.7597160293286158,0.029838366223444,277.9069999385324,0.0898236405059152,1.0,0.0766480078902415,0.9973684545506106,8.292290840224583,0.0898236405059152
polarized,1.6538167833956727,10.0,10.0,10.0,7.710075284113032,0.7710075284113033,0.0286108665761939,293.07462284351976,0.0864639547392369,1.0,0.0898607113268056,0.9979604728380006,8.385118931044294,0.0864639547392369
polarized,1.553017932813719,10.0,10.0,10.0,7.819207284470389,0.7819207284470389,0.0274282051258709,309.3686791867243,0.0833160480999559,1.0,0.106506731638143,0.9984385769034134,8.485427592253249,0.0833160480999559
polarized,1.4583626940155214,10.0,10.0,10.0,7.924538366381854,0.7924538366381854,0.0262894255593296,326.8567496690859,0.0803605999406216,1.0,0.127331198224028,0.9988198090623532,8.592876188989894,0.0803605999406216
polarized,1.3694766186266034,10.0,10.0,10.0,8.026066321361608,0.8026066321361608,0.0251935071005766,345.6108882142788,0.0775801721457168,1.0,0.1531469995333984,0.99911979851914,8.70715036626302,0.0775801721457168
polarized,1.2860080806105665,10.0,10.0,10.0,8.123803580564369,0.8123803580564368,0.0241393693096829,365.7079269329671,0.0749589978644365,1.0,0.1847746898353235,0.999352625485779,8.827958707713444,0.0749589978644365
polarized,1.2076268852652798,10.0,10.0,10.0,8.217776082813069,0.821777608281307,0.0231258786396613,387.2297976036636,0.0724827950197574,1.0,0.2229449907958468,0.9995307496288558,8.955029305042965,0.0724827950197574
polarized,1.1340229629996768,10.0,10.0,10.0,8.308022110754692,0.8308022110754691,0.0221518566035242,410.2638714563085,0.0701386045795238,1.0,0.2681637063141265,0.9996649994271628,9.088106450106846,0.0701386045795238
polarized,1.0649051427238374,10.0,10.0,10.0,8.39459111368549,0.8394591113685489,0.0212160892257507,434.90331899544776,0.0679146523203212,1.0,0.3205512754883235,0.99976461570595,9.226947620382546,0.0679146523203212
polarized,1.0,10.0,10.0,10.0,8.477542533682303,0.8477542533682303,0.0203173373296125,461.2474915813665,0.065800231863305,1.0,0.3796855131268032,0.9998373401106652,9.37132087889623,0.065800231863305
polarized,1778.2794100389228,10.0,16.0,4.0,0.0499444240949681,0.0031215265059355,0.0025001764475042,1963.083145728081,0.0040935923026438,1.0,0.5525968050523739,0.9999999999995164,4.908054245441827,0.0040935923026438
polarized,1669.8946588711192,10.0,16.0,4.0,0.053175300587126,0.0033234562866953,0.0026620455956511,1958.2494744675669,0.0046296254774923,1.0,0.5508587526057278,0.999999999997287,5.212949388692474,0.0046296254774923
polarized,1568.115874245688,10.0,16.0,4.0,0.0566144387942309,0.0035384024246394,0.0028343568085158,1952.79910068628,0.0052340417558283,1.0,0.5489243063753584,0.999999999986303,5.53492942669372,0.0052340417558283
polarized,1472.5404276241222,10.0,16.0,4.0,0.0602751641991858,0.0037671977624491,0.0030177772283509,1946.657777065434,0.0059150683207565,1.0,0.5467710814853781,0.9999999999373528,5.874579511020366,0.0059150683207565
polarized,1382.790230365145,10.0,16.0,4.0,0.0641716416934988,0.0040107276058436,0.0032130154639848,1939.7435269821913,0.006681786319843,1.0,0.5443743765587482,0.9999999997388492,6.23242594835839,0.006681786319843
polarized,1298.51023803699,10.0,16.0,4.0,0.0683189266888055,0.0042699329180503,0.0034208239512922,1931.9661728056035,0.0075441819872322,1.0,0.5417070206910376,0.9999999990021928,6.608916157019823,0.0075441819872322
polarized,1219.3670458907095,10.0,16.0,4.0,0.0727330191033301,0.0045458136939581,0.0036420014043693,1923.2269340389353,0.0085131896381668,1.0,0.5387392381133201,0.9999999964870556,7.0043951946907,0.0085131896381668
polarized,1145.0475699382812,10.0,16.0,4.0,0.0774309203524768,0.0048394325220298,0.0038773953470197,1913.4181316463812,0.0096007223771621,1.0,0.5354385414438443,0.9999999885467794,7.419078560548855,0.0096007223771621
polarized,1075.257808417991,10.0,16.0,4.0,0.0824306934738236,0.0051519183421139,0.0041279047125373,1902.4230433557143,0.0108196853938769,1.0,0.5317696673374395,0.9999999652587076,7.853021045907683,0.0108196853938769
polarized,1009.72167874753,10.0,16.0,4.0,0.0877515265170338,0.0054844704073146,0.0043944824790563,1890.1159639400832,0.0121839655637602,1.0,0.527694571664961,0.9999999015234984,8.30608148691946,0.0121839655637602
polarized,948.1799253639082,10.0,16.0,4.0,0.0934137993284578,0.0058383624580286,0.0046781382934411,1876.3625340586516,0.0137083898603256,1.0,0.52317250500651,0.9999997380748242,8.777883422957986,0.0137083898603256
polarized,890.3890941296735,10.0,16.0,4.0,0.099439153858282,0.0062149471161426,0.0049799409937631,1861.0204105304429,0.0154086436928946,1.0,0.5181601930666416,0.999999343764292,9.267771832630553,0.0154086436928946
polarized,836.1205692482771,10.0,16.0,4.0,0.1058505681147917,0.0066156605071744,0.005301020882819,1843.9403589634096,0.0173011388108811,1.0,0.5126121503270401,0.9999984456203332,9.774766349537934,0.0173011388108811
polarized,785.159668878704,10.0,16.0,4.0,0.1126724338854174,0.0070420271178385,0.0056425715153893,1824.9678551139152,0.0194028188347481,1.0,0.5064811584084813,0.9999965074060008,10.297511635767028,0.0194028188347481
polarized,737.3047958716827,10.0,16.0,4.0,0.119930638337478,0.0074956648960923,0.0060058506405041,1803.9452824438536,0.0217308888692263,1.0,0.4997189425813149,0.999992531736276,10.834225929999931,0.0217308888692263
polarized,692.3666402678728,10.0,16.0,4.0,0.1276526496026161,0.0079782906001635,0.0063921797881967,1780.7148078952694,0.0243024541746238,1.0,0.4922770797912639,0.9999847569855153,11.38264920357085,0.0243024541746238
polarized,650.1674304031648,10.0,16.0,4.0,0.135867606437532,0.0084917254023457,0.0068029418213186,1755.1220034141409,0.0271340518345263,1.0,0.4841081683804554,0.9999702205048376,11.93999287854263,0.0271340518345263
polarized,610.5402296585327,10.0,16.0,4.0,0.1446064120393923,0.009037900752462,0.0072395756115857,1727.020254606064,0.0302410593091806,1.0,0.4751672821368558,0.9999441665138462,12.502893715960656,0.0302410593091806
polarized,573.3282760724394,10.0,16.0,4.0,0.1539018320768148,0.0096188645048009,0.0077035668859162,1696.2759577169666,0.0336369655728872,1.0,0.4654137181013671,0.9998992923924828,13.067375297244364,0.0336369655728872
polarized,538.3843622033489,10.0,16.0,4.0,0.1637885969761819,0.0102367873110113,0.0081964342691325,1662.7744502953162,0.0373324953299684,1.0,0.4548130275712246,0.9998248517332058,13.628821486238566,0.0373324953299684
polarized,505.570252789143,10.0,16.0,4.0,0.1743035084776993,0.0108939692798562,0.0087197096892824,1626.42654927793,0.041334586085784,1.0,0.4433392923366478,0.9997056652834044,14.181967340644968,0.041334586085784
polarized,474.7561378997421,10.0,16.0,4.0,0.1854855504455844,0.011592846902849,0.0092749126260047,1587.175485000232,0.0456452326737457,1.0,0.4309775736921531,0.9995211282952032,14.720913945513916,0.0456452326737457
polarized,445.8201194196514,10.0,16.0,4.0,0.1973760038814275,0.0123360002425892,0.0098635182448592,1545.003925970952,0.0502602354745119,1.0,0.4177264219215359,0.999244338747836,15.239174412193696,0.0502602354745119
polarized,418.6477288289951,10.0,16.0,4.0,0.2100185660484957,0.0131261603780309,0.0104869201823908,1499.9406959565022,0.0551679160268274,1.0,0.4036002923684192,0.998841497247646,15.729758356815667,0.0551679160268274
polarized,393.1314743754256,10.0,16.0,4.0,0.2234594735668388,0.0139662170979274,0.0111463896133007,1452.0667043410294,0.0603478952963456,1.0,0.3886316764981081,0.9982717370008106,16.18530123108674,0.0603478952963456
