architecture,K_D,K_C,n_binders,n_cleavers,mean_attachments,attachment_probability,probability_of_at_least_one_attachment,relative_mobility,attachment_lifetime,attachment_friction
polarized,1.2076268852652798,10.0,16.0,4.0,13.148441732500912,0.821777608281307,0.999999999998964,0.0067397864390519,1.1208374102204075,14.737265379890252
polarized,1.1340229629996768,10.0,16.0,4.0,13.292835377207506,0.8308022110754691,0.9999999999995488,0.0062632562379757,1.1935855223009797,15.866135856565162
polarized,1.0649051427238374,10.0,16.0,4.0,13.431345781896782,0.8394591113685489,0.9999999999998052,0.0058234389016059,1.2710553609790312,17.071984061243
polarized,1.0,10.0,16.0,4.0,13.564068053891685,0.8477542533682303,0.9999999999999168,0.0054172089753408,1.3535533905932735,18.359690304583
mixed,1778.2794100389228,10.0,4.0,16.0,0.012486106023742,0.0031215265059355,0.0124277640261492,0.9999524826976658,0.0007611590073821,9.50391206709929e-06
mixed,1669.8946588711192,10.0,4.0,16.0,0.0132938251467815,0.0033234562866953,0.0132276996897511,0.999946125545722,0.0008105621413917,1.0775471378263143e-05
mixed,1568.115874245688,10.0,4.0,16.0,0.0141536096985577,0.0035384024246394,0.0140786649988101,0.9999389187478522,0.0008631717928653,1.2216996659020562e-05
mixed,1472.5404276241222,10.0,4.0,16.0,0.0150687910497964,0.0037671977624491,0.0149838540274537,0.9999307489276305,0.0009191960812764,1.3851173682546894e-05
mixed,1382.790230365145,10.0,4.0,16.0,0.0160429104233747,0.0040107276058436,0.0159466526142767,0.9999214876181852,0.0009788566341229,1.5703709298559966e-05
mixed,1298.51023803699,10.0,4.0,16.0,0.0170797316722013,0.0042699329180503,0.0169706487802907,0.99991098926193,0.0010423894636668,1.7803732337359482e-05
mixed,1219.3670458907095,10.0,4.0,16.0,0.0181832547758325,0.0045458136939581,0.0180596435624256,0.9998990889469528,0.0011100459005799,2.018424742311381e-05
mixed,1145.0475699382812,10.0,4.0,16.0,0.0193577300881192,0.0048394325220298,0.0192176622569185,0.9998855998457976,0.0011820935881871,2.2882648619022416e-05
mixed,1075.257808417991,10.0,4.0,16.0,0.0206076733684559,0.0051519183421139,0.0204489660626193,0.9998703103179932,0.0012588175412413,2.5941300720384044e-05
mixed,1009.72167874753,10.0,4.0,16.0,0.0219378816292584,0.0054844704073146,0.0217580641092548,0.9998529806327836,0.0013405212734188,2.9408197017765895e-05
mixed,948.1799253639082,10.0,4.0,16.0,0.0233534498321144,0.0058383624580286,0.0231497258498902,0.9998333392630055,0.0014275279979944,3.333770348510235e-05
mixed,890.3890941296735,10.0,4.0,16.0,0.0248597884645705,0.0062149471161426,0.0246289937901388,0.999811078694894,0.0015201819064465,3.779140062192904e-05
mixed,836.1205692482771,10.0,4.0,16.0,0.0264626420286979,0.0066156605071744,0.0262011965189731,0.9997858506916888,0.0016188495300506,4.283903561205681e-05
mixed,785.159668878704,10.0,4.0,16.0,0.0281681084713543,0.0070420271178385,0.0278719619972113,0.9997572609411984,0.001723921189847,4.8559599071677336e-05
mixed,737.3047958716827,10.0,4.0,16.0,0.0299826595843695,0.0074956648960923,0.0296472310497047,0.9997248630088522,0.0018358125407186,5.504254246908517e-05
mixed,692.3666402678728,10.0,4.0,16.0,0.031913162400654,0.0079782906001635,0.0315332709959149,0.9996881515081733,0.0019549662156882,6.238915432905129e-05
mixed,650.1674304031648,10.0,4.0,16.0,0.033966901609383,0.0084917254023457,0.0335366893406697,0.9996465543899036,0.0020818535769377,7.071411561298765e-05
mixed,610.5402296585327,10.0,4.0,16.0,0.036151603009848,0.009037900752462,0.0356644474324489,0.9995994242391446,0.002216976580479,8.01472572196095e-05
mixed,573.3282760724394,10.0,4.0,16.0,0.0384754580192037,0.0096188645048009,0.0379238739802663,0.9995460284567091,0.0023608697618504,9.083554541088474e-05
mixed,538.3843622033489,10.0,4.0,16.0,0.0409471492440454,0.0102367873110113,0.0403226783020818,0.9994855381863472,0.0025141023506957,0.0001029453241687
mixed,505.570252789143,10.0,4.0,16.0,0.0435758771194248,0.0108939692798562,0.0428689631574378,0.9994170158334602,0.0026772805225899,0.0001166648470666
mixed,474.7561378997421,10.0,4.0,16.0,0.0463713876113961,0.011592846902849,0.0455712369946166,0.9993394010033192,0.0028510497970204,0.000132207135237
mixed,445.8201194196514,10.0,4.0,16.0,0.0493440009703568,0.0123360002425892,0.0484384254178354,0.9992514946675204,0.0030360975910088,0.0001498132024768
mixed,418.6477288289951,10.0,4.0,16.0,0.0525046415121239,0.0131261603780309,0.0514798816528072,0.9991519413464116,0.0032331559384767,0.0001697556935025
mixed,393.1314743754256,10.0,4.0,16.0,0.0558648683917097,0.0139662170979274,0.0547053957592081,0.9990392090724728,0.003443004386112,0.0001923429869022
mixed,369.1704158455517,10.0,4.0,16.0,0.0594369073209443,0.014859226830236,0.0581252023061997,0.9989115668751056,0.0036664730771914,0.0002179238204837
mixed,346.66976525371945,10.0,4.0,16.0,0.0632336831652207,0.0158084207913051,0.061749986192081,0.9987670595010912,0.0039044460355596,0.0002468925035482
mixed,325.5405118685032,10.0,4.0,16.0,0.067268853336521,0.0168172133341302,0.0655908862514215,0.9986034790571866,0.0041578646627551,0.0002796947881919
mixed,305.6990700935378,10.0,4.0,16.0,0.0715568418792779,0.0178892104698194,0.0696594962527319,0.9984183332322472,0.0044277314621176,0.0003168344801186
mixed,287.0669488097448,10.0,4.0,16.0,0.0761128741223118,0.0190282185305779,0.0739678628470144,0.9982088097261712,0.0047151140046092,0.0003588808787051
mixed,269.57044087089156,10.0,4.0,16.0,0.0809530117438122,0.020238252935953,0.0785284799826612,0.9979717364824708,0.0050211491520375,0.0004064771462723
mixed,253.1403315241567,10.0,4.0,16.0,0.0860941880668662,0.0215235470167165,0.0833542792555087,0.9977035372910495,0.0053470475543882,0.0004603497177499
mixed,237.7116246022335,10.0,4.0,16.0,0.0915542433701231,0.0228885608425307,0.0884586156149508,0.997400182298872,0.0056940984390569,0.0005213188742628
mixed,223.22328540381503,10.0,4.0,16.0,0.0973519599615877,0.0243379899903969,0.0938552477985147,0.9970571329399682,0.0060636747109275,0.0005903106176783
mixed,209.61799924531277,10.0,4.0,16.0,0.1035070967230327,0.0258767741807581,0.0995583128191603,0.9966692807744012,0.0064572383834712,0.0006683699979216
mixed,196.84194472866113,10.0,4.0,16.0,0.1100404227878973,0.0275101056969743,0.1055822937828568,0.9962308797107224,0.0068763463623522,0.0007566760609492
mixed,184.8445808282741,10.0,4.0,16.0,0.116973749966631,0.0292434374916577,0.1119419802701424,0.9957354710809768,0.0073226566044192,0.0008565586027368
mixed,173.5784469548853,10.0,4.0,16.0,0.124329963480112,0.031082490870028,0.118652420476075,0.9951758010451728,0.0077979346764467,0.0009695169335429
mixed,162.99897520534324,10.0,4.0,16.0,0.1321330505039452,0.0330332626259863,0.1257288642702496,0.9945437298278974,0.0083040607395726,0.0010972408770897
mixed,153.06431405563595,10.0,4.0,16.0,0.1404081259641376,0.0351020314910344,0.1331866963148316,0.9938301323391402,0.008843036987062,0.0012416342511849
mixed,143.73516279968806,10.0,4.0,16.0,0.1491814549579574,0.0372953637394893,0.1410413583665722,0.9930247898112984,0.0094169955648195,0.0014048410996924
mixed,134.97461607898632,10.0,4.0,16.0,0.1584804711029189,0.0396201177757297,0.1493082598918138,0.992116272203184,0.0100282070059838,0.0015892749706259
mixed,126.74801788800204,10.0,4.0,16.0,0.1683337900421857,0.0420834475105464,0.1580026761451376,0.9910918112896324,0.0106790892129714,0.0017976515614181
mixed,119.02282447787157,10.0,4.0,16.0,0.1787712172567723,0.044692804314193,0.1671396329066607,0.989937164583784,0.0113722170224999,0.0020330250800205
mixed,111.76847561598989,10.0,4.0,16.0,0.1898237492545176,0.0474559373136294,0.1767337771445111,0.9886364705419156,0.0121103323914317,0.00229882869926
mixed,104.95627369223337,10.0,4.0,16.0,0.2015235671238838,0.0503808917809709,0.186799232972462,0.9871720958933128,0.0128963552437307,0.0025989195116134
mixed,98.55927019356292,10.0,4.0,16.0,0.2139040213584937,0.0534760053396234,0.1973494424132639,0.9855244764372496,0.0137333950214424,0.0029376284219912
mixed,92.55215909791352,10.0,4.0,16.0,0.2269996067775295,0.0567499016943823,0.2083969906609627,0.9836719532741972,0.0146247629853919,0.0033198154468985
mixed,86.9111767656428,10.0,4.0,16.0,0.240845926289656,0.060211481572414,0.219953415765756,0.9815906072079482,0.0155739853142611,0.0037509309190347
mixed,81.6140079325183,10.0,4.0,16.0,0.2554796421763287,0.0638699105440821,0.2320290029475381,0.9792540949879478,0.0165848170538621,0.0042370831264805
mixed,76.63969743235928,10.0,4.0,16.0,0.2709384135069843,0.067734603376746,0.2446325640836942,0.9766334921729696,0.0176612569717918,0.0047851129444764
mixed,71.96856730011521,10.0,4.0,16.0,0.2872608182469212,0.0718152045617303,0.2577712033163833,0.9736971486997044,0.0188075633762283,0.0054026760446861
mixed,67.58213892744703,10.0,4.0,16.0,0.3044862585823671,0.0761215646455917,0.2714500701866734,0.9704105647360212,0.02002827096145,0.0060983332909258
mixed,63.46305996286578,10.0,4.0,16.0,0.3226548479704715,0.0806637119926178,0.2856721022278607,0.9667362960789652,0.0213282087467147,0.0068816499506537
mixed,59.59503566725067,10.0,4.0,16.0,0.3418072784294242,0.085451819607356,0.300437759536072,0.9626339001939678,0.022712519179464,0.0077633043670086
mixed,55.962764453195526,10.0,4.0,16.0,0.3619846666206391,0.0904961666551597,0.315744754477882,0.9580599359308928,0.024186678478425,0.0087552067456732
mixed,52.55187735318167,10.0,4.0,16.0,0.3832283773464283,0.095807094336607,0.331587780383544,0.9529680319079864,0.0257565182970827,0.0098706287130846
mixed,49.34888117711905,10.0,4.0,16.0,0.4055798231985154,0.1013949557996288,0.3479582437977608,0.9473090403985168,0.027428248793224,0.0111243442962007
mixed,46.34110513439105,10.0,4.0,16.0,0.4290802392509611,0.1072700598127402,0.3648440056000218,0.9410312951094012,0.0292084831958132,0.0125327829578172
mixed,43.51665070924416,10.0,4.0,16.0,0.4537704319013952,0.1134426079753488,0.3822291370405168,0.9340809922732076,0.0311042639663842,0.0141141952940011
mixed,40.86434459123405,10.0,4.0,16.0,0.4796905012323493,0.1199226253080873,0.400093697436914,0.9264027146933028,0.0331230906584423,0.0158888319603127
mixed,38.373694474524115,10.0,4.0,16.0,0.5068795365949753,0.1267198841487438,0.4184135409077345,0.917940117441431,0.0352729495850831,0.0178791363400248
mixed,36.03484755118287,10.0,4.0,16.0,0.5353752855144679,0.1338438213786169,0.4371601600400824,0.9086367914227862,0.0375623454121937,0.0201099513996462
mixed,33.83855153428233,10.0,4.0,16.0,0.5652137964829402,0.141303449120735,0.4563005747589427,0.8984373165985147,0.0400003348022142,0.0226087410941481
mixed,31.776118056608645,10.0,4.0,16.0,0.596429036742263,0.1491072591855657,0.4757972748345889,0.8872885099243928,0.0425965622415532,0.0254058265862614
mixed,29.83938830019264,10.0,4.0,16.0,0.6290524867653968,0.1572631216913492,0.4956082243847139,0.8751408637563113,0.045361298193386,0.0285346374314562
mixed,28.020700720694048,10.0,4.0,16.0,0.663112713816142,0.1657781784540355,0.5156869363505281,0.8619501584915437,0.0483054797267663,0.0320319777538066
mixed,26.312860738959433,10.0,4.0,16.0,0.6986349276970933,0.1746587319242733,0.5359826242070402,0.8476792187287299,0.0514407537827755,0.0359383072997133
mixed,24.709112279856043,10.0,4.0,16.0,0.7356405225733783,0.1839101306433445,0.5564404370705833,0.8322997657662142,0.0547795232488683,0.040298037109118
mixed,23.203111045791875,10.0,4.0,16.0,0.7741466095710378,0.1935366523927594,0.5770017828665708,0.8157943017778121,0.0583349960236799,0.0451598393910718
mixed,21.78889941919376,10.0,4.0,16.0,0.8141655456751237,0.2035413864187809,0.5976047423089714,0.7981579439335783,0.0621212372663914,0.0505769710370053
mixed,20.46088289466012,10.0,4.0,16.0,0.8557044652708743,0.2139261163177185,0.6181845741318059,0.7794001119294254,0.0661532250373479,0.0566076100565276
mixed,19.213807947555622,10.0,4.0,16.0,0.8987648214548392,0.2246912053637098,0.6386743093381677,0.7595459620188153,0.0704469095500391,0.0633152040837861
mixed,18.042741251497876,10.0,4.0,16.0,0.9433419449609468,0.2358354862402367,0.6590054292569061,0.7386374569446331,0.0750192762688377,0.0707688299850079
mixed,16.943050162522237,10.0,4.0,16.0,0.9894246291656652,0.2473561572914163,0.6791086190128803,0.7167339661433689,0.0798884131021056,0.0790435635081843
mixed,15.910384392721523,10.0,4.0,16.0,1.0369947501210584,0.2592486875302646,0.6989145847433844,0.69391230559435,0.0850735819564786,0.0882208578628619
mixed,14.940658800863334,10.0,4.0,16.0,1.0860269308784225,0.2715067327196056,0.7183549196761463,0.6702661520512686,0.0905952949353919,0.0983889301107092
mixed,14.030037231905734,10.0,4.0,16.0,1.1364882594731456,0.2841220648682864,0.7373630011885797,0.6459048011428061,0.0964753954832817,0.1096431542947782
mixed,13.17491734148208,10.0,4.0,16.0,1.1883380698110535,0.2970845174527634,0.7558748983710013,0.6209512805523353,0.1027371447964628,0.1220864603453273
mixed,12.371916345321608,10.0,4.0,16.0,1.241527794300567,0.3103819485751417,0.773830267597378,0.5955398744708922,0.1094053138425167,0.1358297379796611
mixed,11.617857637231843,10.0,4.0,16.0,1.296000896393231,0.3240002240983077,0.7911732123338728,0.5698131591520063,0.1165062813522116,0.1509922450679082
mixed,10.909758222704642,10.0,4.0,16.0,1.351692890216807,0.3379232225542017,0.8078530830315751,0.5439186868043095,0.1240681381716004,0.1677020202689887
mixed,10.24481691843409,10.0,4.0,16.0,1.4085314532104536,0.3521328633026134,0.8238251935606665,0.5180054818487301,0.132120798387109,0.1860963001515199
mixed,9.62040327106476,10.0,4.0,16.0,1.4664366361135526,0.3666091590283881,0.8390514323034312,0.4922205265645587,0.1406961176632116,0.2063219415002767
mixed,9.034047151333576,10.0,4.0,16.0,1.5253211728453206,0.3813302932113301,0.8535007487271304,0.4667054109244762,0.1498280192608322,0.2285358500640239
mixed,8.48342898244072,10.0,4.0,16.0,1.5850908907819794,0.3962727226954948,0.8671494999325776,0.4415933045202568,0.1595526282349864,0.2529054176156006
mixed,7.96637056399373,10.0,4.0,16.0,1.6456452197461022,0.4114113049365255,0.8799816461811545,0.4170063792998845,0.1699084143425416,0.2796089698574436
mixed,7.480826455225086,10.0,4.0,16.0,1.706877795734584,0.426719448933646,0.8919887895408531,0.3930537741563278,0.1809363442254252,0.3088362283997677
mixed,7.024875883396023,10.0,4.0,16.0,1.768677153103,0.4421692882757499,0.9031700553085482,0.3698301507394189,0.1926800434713058,0.3407887907465915
mixed,6.596715145376838,10.0,4.0,16.0,1.830927496676608,0.457731874169152,0.9135318214739346,0.3474148487208442,0.2051859691928461,0.3756806329274215
mixed,6.194650472344998,10.0,4.0,16.0,1.8935095431561857,0.4733773857890464,0.9230873068884528,0.3258716120118011,0.2185035938082368,0.4137386400898192
mixed,5.817091329374358,10.0,4.0,16.0,1.9563014193126704,0.4890753548281675,0.9318560336956636,0.3052488279238237,0.2326856007500318,0.4552031710009086
mixed,5.462544123409224,10.0,4.0,16.0,2.019179602894386,0.5047949007235963,0.9398631837036096,0.285580200516173,0.2477880928764944,0.5003286629763172
mixed,5.129606294732514,10.0,4.0,16.0,2.082019890970006,0.5205049727425015,0.9471388715208188,0.2668857676949118,0.2638708144099109,0.5493842842478894
mixed,4.816960768554367,10.0,4.0,16.0,2.1446983796505745,0.5361745949126436,0.95371735928837,0.2491731683064832,0.2809973872798413,0.6026546411851207
mixed,4.523370744772102,10.0,4.0,16.0,2.207092438808481,0.5517731097021202,0.9596362386502704,0.2324390690831833,0.2992355628062649,0.6604405480923077
mixed,4.247674805290287,10.0,4.0,16.0,2.269081665554522,0.5672704163886305,0.9649356052226534,0.216670670060897,0.3186574897182534,0.7230598675113175
mixed,3.988782319545844,10.0,4.0,16.0,2.3305488008397424,0.5826372002099356,0.9696572493348476,0.2018472191427704,0.3393399995684364,0.7908484290711782
mixed,3.745669130062843,10.0,4.0,16.0,2.3913805945904496,0.5978451486476124,0.973843884373966,0.1879414801255376,0.3613649106723328,0.8641610349477279
mixed,3.517373500969382,10.0,4.0,16.0,2.451468606217956,0.612867151554489,0.9775384308719552,0.1749211123365272,0.3848193517749073,0.9433725599413292
mixed,3.302992313449222,10.0,4.0,16.0,2.5107099291087938,0.6276774822771984,0.9807833707644558,0.1627499330089459,0.4097961067247522,1.0288791540639624
mixed,3.101677493077699,10.0,4.0,16.0,2.5690078297239425,0.6422519574309856,0.9836201822708064,0.1513890449719585,0.4363939815193953,1.121099555367732
mixed,2.912632654908738,10.0,4.0,16.0,2.6262722941363896,0.6565680735340974,0.9860888618330592,0.1407978217903452,0.4647181951737353,1.2204765205658483
mixed,2.735109953041209,10.0,4.0,16.0,2.682420477131129,0.6706051192827822,0.9882275357239568,0.130934750050681,0.4948807959578509,1.327478380816291
mixed,2.5684071222017817,10.0,4.0,16.0,2.73737705129727,0.6843442628243175,0.9900721604674732,0.1217581341356696,0.5270011046507815,1.4426007298793604
mixed,2.411864699640997,10.0,4.0,16.0,2.791074455779968,0.697768613944992,0.991656308243746,0.1132266727521599,0.5612061865637605,1.5663682517437991
mixed,2.2648634163526316,10.0,4.0,16.0,2.843453046460448,0.710863261615112,0.9930110310574972,0.1052999189410115,0.597631354200182,1.6993366947607906
mixed,2.1268217472962094,10.0,4.0,16.0,2.8944611512366407,0.7236152878091602,0.994164795672466,0.0979386365785875,0.6364207025407851,1.8420949993470328
mixed,1.99719361093156,10.0,4.0,16.0,2.94405503573889,0.7360137589347225,0.995143480148345,0.0911050667518901,0.6777276790715997,1.9952675864303735
mixed,1.8754662089649552,10.0,4.0,16.0,2.9921987862026147,0.7480496965506537,0.9959704222202816,0.084763117097231,0.721715690809637,2.1595168140239775
mixed,1.7611579977610468,10.0,4.0,16.0,3.0388641173144633,0.7597160293286158,0.9966665096668088,0.0788784864449124,0.7685587507276694,2.335545609634346
mixed,1.6538167833956727,10.0,4.0,16.0,3.084030113645213,0.7710075284113033,0.9972503031356014,0.0734187360799452,0.8184421661353031,2.524100286638293
mixed,1.553017932813719,10.0,4.0,16.0,3.127682913788155,0.7819207284470389,0.997738182545008,0.0683533177441374,0.8715632717395217,2.725973553305005
mixed,1.4583626940155214,10.0,4.0,16.0,3.1698153465527414,0.7924538366381854,0.9981445090596892,0.0636535672670926,0.9281322102846302,2.942007723790137
mixed,1.3694766186266034,10.0,4.0,16.0,3.210426528544643,0.8026066321361608,0.9984817956634036,0.0592926714932937,0.9883727638597448,3.173098141186315
mixed,1.2860080806105665,10.0,4.0,16.0,3.2495214322257473,0.8123803580564368,0.9987608804436936,0.0552456150167426,1.052523239162415,3.4201968235739337
mixed,1.2076268852652798,10.0,4.0,16.0,3.287110433125228,0.821777608281307,0.9989910977974268,0.0514891121725598,1.1208374102204075,3.6843163449725633
mixed,1.1340229629996768,10.0,4.0,16.0,3.323208844301877,0.8308022110754691,0.9991804438124072,0.0480015287817819,1.1935855223009797,3.9665339641412904
mixed,1.0649051427238374,10.0,4.0,16.0,3.3578364454741956,0.8394591113685489,0.9993357330420068,0.0447627973065884,1.2710553609790312,4.26799601531075
mixed,1.0,10.0,4.0,16.0,3.391017013472921,0.8477542533682303,0.999462744743325,0.0417543283467708,1.3535533905932735,4.589922576145749
mixed,1778.2794100389228,10.0,10.0,10.0,0.031215265059355,0.0031215265059355,0.0307804183592943,0.9998812152106636,0.0007611590073821,2.3759780167748225e-05
mixed,1669.8946588711192,10.0,10.0,10.0,0.0332345628669537,0.0033234562866953,0.0327419011260233,0.9998653247476382,0.0008105621413917,2.693867844565786e-05
mixed,1568.115874245688,10.0,10.0,10.0,0.0353840242463943,0.0035384024246394,0.03482589455897,0.9998473108592962,0.0008631717928653,3.0542491647551406e-05
mixed,1472.5404276241222,10.0,10.0,10.0,0.0376719776244911,0.0037671977624491,0.0370397210541104,0.9998268903011244,0.0009191960812764,3.462793420636723e-05
mixed,1382.790230365145,10.0,10.0,10.0,0.0401072760584367,0.0040107276058436,0.0393910968201537,0.9998037421584692,0.0009788566341229,3.925927324639991e-05
mixed,1298.51023803699,10.0,10.0,10.0,0.0426993291805034,0.0042699329180503,0.0418881471062371,0.9997775028617768,0.0010423894636668,4.45093308433987e-05
mixed,1219.3670458907095,10.0,10.0,10.0,0.0454581369395813,0.0045458136939581,0.0445394211503189,0.999747760548005,0.0011100459005799,5.046061855778452e-05
mixed,1145.0475699382812,10.0,10.0,10.0,0.048394325220298,0.0048394325220298,0.0473539066835168,0.9997140486838058,0.0011820935881871,5.720662154755604e-05
mixed,1075.257808417991,10.0,10.0,10.0,0.0515191834211397,0.0051519183421139,0.0503410437997705,0.9996758388555168,0.0012588175412413,6.485325180096011e-05
mixed,1009.72167874753,10.0,10.0,10.0,0.0548447040731461,0.0054844704073146,0.0535107379715665,0.999632532619192,0.0013405212734188,7.352049254441473e-05
mixed,948.1799253639082,10.0,10.0,10.0,0.0583836245802861,0.0058383624580286,0.0568733719607352,0.9995834522907364,0.0014275279979944,8.334425871275587e-05
mixed,890.3890941296735,10.0,10.0,10.0,0.0621494711614262,0.0062149471161426,0.0604398163384436,0.9995278305415404,0.0015201819064465,9.44785015548226e-05
mixed,836.1205692482771,10.0,10.0,10.0,0.0661566050717448,0.0066156605071744,0.0642214382902137,0.9994647986487212,0.0016188495300506,0.0001070975890301
mixed,785.159668878704,10.0,10.0,10.0,0.0704202711783858,0.0070420271178385,0.0682301083400935,0.9993933732310126,0.001723921189847,0.0001213989976791
mixed,737.3047958716827,10.0,10.0,10.0,0.0749566489609237,0.0074956648960923,0.0724782045827721,0.999312441281386,0.0018358125407186,0.0001376063561727
mixed,692.3666402678728,10.0,10.0,10.0,0.079782906001635,0.0079782906001635,0.0769786139636732,0.9992207432854796,0.0019549662156882,0.0001559728858226
mixed,650.1674304031648,10.0,10.0,10.0,0.0849172540234575,0.0084917254023457,0.0817447300946394,0.9991168541907732,0.0020818535769377,0.0001767852890324
mixed,610.5402296585327,10.0,10.0,10.0,0.0903790075246201,0.009037900752462,0.0867904470372699,0.9989991619650476,0.002216976580479,0.000200368143049
mixed,573.3282760724394,10.0,10.0,10.0,0.0961886450480092,0.0096188645048009,0.0921301484272274,0.9988658434539694,0.0023608697618504,0.0002270888635272
mixed,538.3843622033489,10.0,10.0,10.0,0.1023678731101137,0.0102367873110113,0.0977786912516291,0.9987148372166323,0.0025141023506957,0.0002573633104218
mixed,505.570252789143,10.0,10.0,10.0,0.108939692798562,0.0108939692798562,0.1037513835284037,0.9985438129846104,0.0026772805225899,0.0002916621176665
mixed,474.7561378997421,10.0,10.0,10.0,0.1159284690284902,0.011592846902849,0.1100639550722709,0.9983501373547105,0.0028510497970204,0.0003305178380925
mixed,445.8201194196514,10.0,10.0,10.0,0.1233600024258922,0.0123360002425892,0.1167325204677122,0.998130835288432,0.0030360975910088,0.000374533006192
mixed,418.6477288289951,10.0,10.0,10.0,0.1312616037803098,0.0131261603780309,0.1237735333066393,0.9978825469526,0.0032331559384767,0.0004243892337562
mixed,393.1314743754256,10.0,10.0,10.0,0.1396621709792743,0.0139662170979274,0.1312037306890143,0.9976014793964352,0.003443004386112,0.0004808574672555
mixed,369.1704158455517,10.0,10.0,10.0,0.1485922683023607,0.014859226830236,0.139040066930837,0.9972833525214208,0.0036664730771914,0.0005448095512094
mixed,346.66976525371945,10.0,10.0,10.0,0.1580842079130518,0.0158084207913051,0.147299635378325,0.9969233387630884,0.0039044460355596,0.0006172312588707
mixed,325.5405118685032,10.0,10.0,10.0,0.1681721333413025,0.0168172133341302,0.1559995771930327,0.9965159958700652,0.0041578646627551,0.0006992369704799
mixed,305.6990700935378,10.0,10.0,10.0,0.1788921046981948,0.0178892104698194,0.1651569759539575,0.9960551921378688,0.0044277314621176,0.0007920862002966
mixed,287.0669488097448,10.0,10.0,10.0,0.1902821853057795,0.0190282185305779,0.1747887369238075,0.9955340234361044,0.0047151140046092,0.0008972021967629
mixed,269.57044087089156,10.0,10.0,10.0,0.2023825293595305,0.020238252935953,0.1849114498527491,0.9949447213620256,0.0050211491520375,0.0010161928656808
mixed,253.1403315241567,10.0,10.0,10.0,0.2152354701671655,0.0215235470167165,0.1955412342499027,0.9942785518660452,0.0053470475543882,0.0011508742943749
mixed,237.7116246022335,10.0,10.0,10.0,0.2288856084253078,0.0228885608425307,0.2066935661472904,0.9935257037322388,0.0056940984390569,0.0013032971856571
mixed,223.22328540381503,10.0,10.0,10.0,0.2433798999039694,0.0243379899903969,0.2183830855198897,0.9926751663673472,0.0060636747109275,0.0014757765441957
mixed,209.61799924531277,10.0,10.0,10.0,0.2587677418075819,0.0258767741807581,0.2306233837169029,0.9917145964652706,0.0064572383834712,0.001670924994804
mixed,196.84194472866113,10.0,10.0,10.0,0.2751010569697433,0.0275101056969743,0.2434267705114224,0.9906301732827862,0.0068763463623522,0.0018916901523731
mixed,184.8445808282741,10.0,10.0,10.0,0.2924343749165775,0.0292434374916577,0.2568040206969324,0.9894064425009076,0.0073226566044192,0.002141396506842
mixed,173.5784469548853,10.0,10.0,10.0,0.3108249087002802,0.031082490870028,0.2707641005579966,0.9880261489723512,0.0077979346764467,0.0024237923338573
mixed,162.99897520534324,10.0,10.0,10.0,0.3303326262598631,0.0330332626259863,0.2853138750270587,0.986470059089276,0.0083040607395726,0.0027431021927244
mixed,153.06431405563595,10.0,10.0,10.0,0.3510203149103441,0.0351020314910344,0.3004577969167312,0.9847167740699796,0.008843036987062,0.0031040856279623
mixed,143.73516279968806,10.0,10.0,10.0,0.3729536373948937,0.0372953637394893,0.3161975802927446,0.9827425361844024,0.0094169955648195,0.003512102749231
mixed,134.97461607898632,10.0,10.0,10.0,0.3962011777572974,0.0396201177757297,0.3325318608302684,0.9805210308438445,0.0100282070059838,0.0039731874265647
mixed,126.74801788800204,10.0,10.0,10.0,0.4208344751054644,0.0420834475105464,0.3494558468755129,0.9780231885989008,0.0106790892129714,0.0044941289035452
mixed,119.02282447787157,10.0,10.0,10.0,0.4469280431419309,0.044692804314193,0.3669609659111952,0.9752169924486224,0.0113722170224999,0.0050825627000512
mixed,111.76847561598989,10.0,10.0,10.0,0.4745593731362941,0.0474559373136294,0.3850345121889055,0.972067297486572,0.0121103323914317,0.00574707174815
mixed,104.95627369223337,10.0,10.0,10.0,0.5038089178097096,0.0503808917809709,0.4036593024270778,0.9685356718104766,0.0128963552437307,0.0064972987790335
mixed,98.55927019356292,10.0,10.0,10.0,0.5347600533962344,0.0534760053396234,0.4228133476558415,0.9645802698017306,0.0137333950214424,0.0073440710549781
mixed,92.55215909791352,10.0,10.0,10.0,0.5674990169438239,0.0567499016943823,0.4424695504854988,0.960155751316872,0.0146247629853919,0.0082995386172463
mixed,86.9111767656428,10.0,10.0,10.0,0.6021148157241402,0.060211481572414,0.4625954382396928,0.955213262970642,0.0155739853142611,0.0093773272975868
mixed,81.6140079325183,10.0,10.0,10.0,0.6386991054408219,0.0638699105440821,0.483152943471882,0.949700500430212,0.0165848170538621,0.0105927078162014
mixed,76.63969743235928,10.0,10.0,10.0,0.6773460337674608,0.067734603376746,0.5040982443075106,0.9435618733254492,0.0176612569717918,0.0119627823611911
mixed,71.96856730011521,10.0,10.0,10.0,0.7181520456173031,0.0718152045617303,0.5253816777458924,0.9367387967812708,0.0188075633762283,0.0135066901117154
mixed,67.58213892744703,10.0,10.0,10.0,0.7612156464559178,0.0761215646455917,0.5469477394267843,0.9291701353809072,0.02002827096145,0.0152458332273145
mixed,63.46305996286578,10.0,10.0,10.0,0.8066371199261789,0.0806637119926178,0.5687351833208989,0.9207928261656828,0.0213282087467147,0.0172041248766342
mixed,59.59503566725067,10.0,10.0,10.0,0.8545181960735605,0.085451819607356,0.5906772342409752,0.9115427065673816,0.022712519179464,0.0194082609175217
